mag_x (uT),mag_y (uT),mag_z (uT)
3.252750231300990436e+01,-3.591466869993574562e+00,3.770783863656959767e+01
3.251186773528857543e+01,-3.607263800798514719e+00,3.772143931262493766e+01
3.251691414010289805e+01,-3.590558304979786008e+00,3.769767971338808366e+01
3.252506498167102933e+01,-3.590917074124773567e+00,3.770146971884049236e+01
3.252755816468204841e+01,-3.612617922734982390e+00,3.771653386459313140e+01
3.251058285315060203e+01,-3.615132763996549148e+00,3.771131070826854881e+01
3.252182541492066292e+01,-3.601280345822121642e+00,3.770286173459835766e+01
3.251974632094324846e+01,-3.589280767176542319e+00,3.769129462318105794e+01
3.252322989358371075e+01,-3.580989071804205004e+00,3.770678487068263962e+01
3.251363952454983064e+01,-3.601612257969305286e+00,3.769405292616690417e+01
3.251948120111865848e+01,-3.606213465032421794e+00,3.771025655255694176e+01
3.251680879787822676e+01,-3.599648268982964083e+00,3.770105735683809911e+01
3.252775442359664027e+01,-3.603123743838446469e+00,3.768495126293530006e+01
3.253506007427246516e+01,-3.609499616289132184e+00,3.770951290260160960e+01
3.252871944860244469e+01,-3.595829372564445681e+00,3.769452803250405992e+01
3.251386222723681385e+01,-3.617935525817276066e+00,3.770472554733478887e+01
3.252699598943256376e+01,-3.616764378313598538e+00,3.769489246855270181e+01
3.250133900628018324e+01,-3.606823758060936136e+00,3.768378705020418096e+01
3.253203956638788696e+01,-3.605124994939275407e+00,3.769661589547055769e+01
3.251556035936535238e+01,-3.600240052376407540e+00,3.771132743840432511e+01
3.251120491097967857e+01,-3.602411747388059471e+00,3.770323816374825299e+01
3.253538279614670614e+01,-3.621128436944598850e+00,3.771050841596168368e+01
3.251337875645186415e+01,-3.608145633107903372e+00,3.771515554419654848e+01
3.251221880001978803e+01,-3.604835259369058242e+00,3.769431973397229285e+01
3.249766742695836541e+01,-3.612932653851645526e+00,3.768520113814040684e+01
3.251518691671893180e+01,-3.598363312915791035e+00,3.771436193398569259e+01
3.251560334607997760e+01,-3.604256701382529737e+00,3.770560259367146472e+01
3.252069139024676758e+01,-3.610194866612800979e+00,3.770186469904643900e+01
3.252129497260328606e+01,-3.598324947541164054e+00,3.769760670942230263e+01
3.250953862331702737e+01,-3.610773020087558738e+00,3.770149786950777582e+01
3.252676590338308671e+01,-3.607582556119086181e+00,3.769766029271573160e+01
3.251246611241234064e+01,-3.598207569044601595e+00,3.769428727358720010e+01
3.250672333268186520e+01,-3.598237915733898618e+00,3.770237206618312342e+01
3.252183056517233695e+01,-3.605389307213268779e+00,3.769785524675231869e+01
3.250612293111367279e+01,-3.591126433879596291e+00,3.771448705821407543e+01
3.253010823556311237e+01,-3.623356244513409319e+00,3.770962694982008401e+01
3.250664211722698127e+01,-3.619685835098785276e+00,3.769527409191607603e+01
3.251384123789112834e+01,-3.624863891239530123e+00,3.769205243188773125e+01
3.251966152922989295e+01,-3.617715170144119696e+00,3.771543811262244361e+01
3.252028334982776414e+01,-3.626496191585790285e+00,3.771038802606204143e+01
3.249883678837009882e+01,-3.592123505900821634e+00,3.770691874100665331e+01
3.250792632276730387e+01,-3.610037856977513115e+00,3.770893382601340704e+01
3.250633822651456484e+01,-3.597609881882287031e+00,3.769613110350510965e+01
3.251358133703718067e+01,-3.613468548182834361e+00,3.769344654130224370e+01
3.254020746663393737e+01,-3.608992102837200733e+00,3.769515383447939172e+01
3.252364876223718682e+01,-3.613722187302363498e+00,3.770398296603874400e+01
3.252149879791711840e+01,-3.593405211046828640e+00,3.770481139838227591e+01
3.252303017663061979e+01,-3.618960250519843935e+00,3.769512725906014339e+01
3.251980673844479242e+01,-3.612263694186389706e+00,3.770456817192287957e+01
3.251147864115888808e+01,-3.603113558884045275e+00,3.769999032928001270e+01
3.252872886479038783e+01,-3.607295651889136145e+00,3.769456024643018566e+01
3.251963581536327297e+01,-3.612381981554984911e+00,3.771737760004845796e+01
3.250608267418517272e+01,-3.622499136074086135e+00,3.771558887228097490e+01
3.252019889657191953e+01,-3.608286892105816435e+00,3.770382274433959680e+01
3.251990683406509675e+01,-3.592425405945303130e+00,3.769849769162757980e+01
3.251353575998926004e+01,-3.612730187901458390e+00,3.768791568354123456e+01
3.253507547753103069e+01,-3.601420189386429271e+00,3.769538874514756799e+01
3.254278515269722760e+01,-3.615820470811251131e+00,3.772479426378280465e+01
3.250413355930571413e+01,-3.613697612010088545e+00,3.769903881042487370e+01
3.252165303699399601e+01,-3.605848772330113139e+00,3.772783101797365646e+01
3.252183868022353863e+01,-3.601446047771832859e+00,3.770355613893478619e+01
3.252925367586535543e+01,-3.633401547279595967e+00,3.772118976573793248e+01
3.251437857325809233e+01,-3.600431450377781228e+00,3.770273996992347065e+01
3.250819699077758429e+01,-3.603521550369593207e+00,3.771229504864587767e+01
3.249105819007496621e+01,-3.610284503585338811e+00,3.768328296089369189e+01
3.248189765470851853e+01,-3.590590379008009592e+00,3.770683869568271973e+01
3.251325186072254070e+01,-3.602946559439786700e+00,3.771346190018776667e+01
3.251126011643626867e+01,-3.606151156339526764e+00,3.768647697241414818e+01
3.251253372483677140e+01,-3.627607840388314298e+00,3.770193860317943546e+01
3.252844802090014298e+01,-3.601362985011656637e+00,3.771574758437149910e+01
3.250865922331343683e+01,-3.618374058077996391e+00,3.770037138682010180e+01
3.250915425525978719e+01,-3.620764112458731976e+00,3.768586137531664804e+01
3.252132465852178456e+01,-3.619656814932359357e+00,3.770506275177004341e+01
3.250371237550533721e+01,-3.589727287217885809e+00,3.770557467514318262e+01
3.252792279422830291e+01,-3.612464047470521855e+00,3.770670140840805118e+01
3.250659212393371433e+01,-3.631608045301439436e+00,3.769114597201981809e+01
3.252439916910253004e+01,-3.591016915811304777e+00,3.770346047740161310e+01
3.251740599303817447e+01,-3.606473426351561429e+00,3.770888889666100141e+01
3.252595074928446905e+01,-3.615427970845883632e+00,3.769020900686800246e+01
3.253495025776199157e+01,-3.591544742849296590e+00,3.770416079680788357e+01
3.252560742999140331e+01,-3.621970658067830584e+00,3.770285492303174379e+01
3.250440335854011664e+01,-3.605464422770506161e+00,3.771250489960622332e+01
3.251868984352788061e+01,-3.605559991266451547e+00,3.770916912416335265e+01
3.250812780045335870e+01,-3.629421606525675692e+00,3.770625459155235859e+01
3.251897725914286497e+01,-3.615262919909029815e+00,3.771649854530522106e+01
3.251624530878662256e+01,-3.612947568150281619e+00,3.770031994823776955e+01
3.251119721356128878e+01,-3.609862012326663372e+00,3.770235022124779078e+01
3.252177764555777628e+01,-3.595564136759785701e+00,3.769552838808598949e+01
3.250451747736427421e+01,-3.597218748525593757e+00,3.770747289966200100e+01
3.250240324152478877e+01,-3.611845424649453129e+00,3.770477465758096258e+01
3.252185469523628569e+01,-3.619480154739249222e+00,3.770458873178719017e+01
3.251260809208352498e+01,-3.608099271009613140e+00,3.770389557726832663e+01
3.252446873606646705e+01,-3.623952741123103838e+00,3.768939211123729649e+01
3.253400022769954347e+01,-3.600324540401690143e+00,3.771211978541045085e+01
3.253074328985298536e+01,-3.614905505071193126e+00,3.770499340879594996e+01
3.250962315014601955e+01,-3.608503460406210284e+00,3.771277771197505047e+01
3.251899834683780455e+01,-3.616524627332004194e+00,3.771911838038283094e+01
3.251533464279672359e+01,-3.619769521742354002e+00,3.771353640073277802e+01
3.250866197124791057e+01,-3.618001627192100500e+00,3.771144006498892054e+01
3.251069410696764805e+01,-3.596323286475730630e+00,3.768491479821881995e+01
3.251805454084102109e+01,-3.604233124380347597e+00,3.768874584757756452e+01
3.250579068419024509e+01,-3.601916659856583269e+00,3.771033621180863804e+01
3.251709440331153900e+01,-3.604826831574235335e+00,3.771214457609223558e+01
3.251093286978866814e+01,-3.587915056316741680e+00,3.771043903524574858e+01
3.253877787087619566e+01,-3.618958995283223512e+00,3.771778976899100400e+01
3.250755076227718376e+01,-3.615820157160668291e+00,3.771844724855049691e+01
3.250907089571033737e+01,-3.590061676234743704e+00,3.768849861845228588e+01
3.253420739527315675e+01,-3.609939962480355202e+00,3.771040349246182188e+01
3.251246739246958128e+01,-3.616997989078676756e+00,3.767698005527262950e+01
3.251506895107404915e+01,-3.611533978570131698e+00,3.769525043440676626e+01
3.252604412952099011e+01,-3.627741729417378824e+00,3.770573216106213721e+01
3.249716178498983510e+01,-3.602444205607779892e+00,3.768565642474308675e+01
3.253480704486886310e+01,-3.629416627602383372e+00,3.770391077206247843e+01
3.253378305884260868e+01,-3.621760611897513193e+00,3.770854161499872248e+01
3.252464099966277900e+01,-3.590349279906921875e+00,3.771569919031585272e+01
3.251966758693979642e+01,-3.612548946361236357e+00,3.770606855836547311e+01
3.253470463363758114e+01,-3.614687567563706239e+00,3.769822317037976944e+01
3.250918478845588311e+01,-3.612918958947143544e+00,3.769664324281794165e+01
3.252316764920171011e+01,-3.616103574378509045e+00,3.771864617560966337e+01
3.252071993998701060e+01,-3.601096758619937166e+00,3.770676630626850567e+01
3.252533530746721624e+01,-3.621948320359813955e+00,3.770073934582621433e+01
3.252222340544493306e+01,-3.604327629321259163e+00,3.770140922025424146e+01
3.251901355052079623e+01,-3.612719749360728372e+00,3.770535238097397723e+01
3.251399211384637766e+01,-3.587734852034428101e+00,3.770712338841432398e+01
3.253820627163123191e+01,-3.610695428442505683e+00,3.770670958318198984e+01
3.251014706357386075e+01,-3.616562710436530104e+00,3.769797670380253152e+01
3.250184048670615056e+01,-3.611986146121824781e+00,3.770100827746755812e+01
3.251637320285917099e+01,-3.604835817794972197e+00,3.769069157586725538e+01
3.253006142172499437e+01,-3.606344847961376221e+00,3.770710866955125340e+01
3.252085549376119644e+01,-3.606912436105132347e+00,3.772623573136183239e+01
3.250976271987795485e+01,-3.613301632878768377e+00,3.770335260551955514e+01
3.251838043759009622e+01,-3.597742310111120112e+00,3.769813213779770678e+01
3.251458932101508026e+01,-3.612653212666736113e+00,3.770559673896548958e+01
3.251710032768907865e+01,-3.602440841709030561e+00,3.770841495648564745e+01
3.251421750605760508e+01,-3.605420293628544659e+00,3.771688654276398722e+01
3.253397047546287979e+01,-3.611104177744809185e+00,3.768981750616007531e+01
3.252740693562191865e+01,-3.599244366828377562e+00,3.769100527689043645e+01
3.252866709188885608e+01,-3.607897346445843478e+00,3.770445524704260976e+01
3.252206784252015126e+01,-3.595435857799719415e+00,3.771264245623355293e+01
3.251503677107243107e+01,-3.606904940906725976e+00,3.771188830309596085e+01
3.251955121568980189e+01,-3.608507047099558829e+00,3.769817268645664399e+01
3.251747666880625331e+01,-3.617464522247875625e+00,3.772261982951079062e+01
3.253960325693196864e+01,-3.618379481906135453e+00,3.769251452919941414e+01
3.249985811616225817e+01,-3.597310987516927572e+00,3.769633754465291275e+01
3.252153299331310166e+01,-3.621616654386071499e+00,3.770433181123879507e+01
3.252235547042411667e+01,-3.614539806547368173e+00,3.769935605044541660e+01
3.252805219761643940e+01,-3.619773039205263832e+00,3.770998755749830167e+01
3.251226989500484876e+01,-3.600175001962082177e+00,3.769555810597009327e+01
3.253321069334629811e+01,-3.610738594343986918e+00,3.769754737094298491e+01
3.252686604847365004e+01,-3.616265907183330519e+00,3.771936830152212394e+01
3.252592356340299773e+01,-3.602160878371996944e+00,3.769926625871777759e+01
3.251962044693873111e+01,-3.622063149309775465e+00,3.768700911131072928e+01
3.250977527629865449e+01,-3.616239335192282578e+00,3.768225092641600327e+01
3.252676363705228368e+01,-3.612813583234224968e+00,3.771409053923877508e+01
3.251548470294949311e+01,-3.602585574782567246e+00,3.768396009785104894e+01
3.250724600500832651e+01,-3.610681913013508826e+00,3.769324852167467554e+01
3.252201153508865161e+01,-3.612085758786610423e+00,3.769644642092806919e+01
3.251648284892925034e+01,-3.619157848504468866e+00,3.768140689057589299e+01
3.250949439911222782e+01,-3.604275327931353967e+00,3.771532681743156701e+01
3.252142965319867329e+01,-3.593643273618688738e+00,3.772089813041468886e+01
3.250897490293135661e+01,-3.611161153574115268e+00,3.770716835146215118e+01
3.250052138129910873e+01,-3.598959550763462190e+00,3.770986567615274510e+01
3.251454160098232649e+01,-3.603572356408792920e+00,3.770476054686732681e+01
3.253155619875754923e+01,-3.604196567166882748e+00,3.768665804720125578e+01
3.253453377642089350e+01,-3.611952354539140320e+00,3.769801633548926389e+01
3.251064431321609050e+01,-3.594805130658802028e+00,3.771131699842455731e+01
3.251283542065930732e+01,-3.600413695581294871e+00,3.770828834195952339e+01
3.252276848537478315e+01,-3.606443200243248270e+00,3.770276076796353237e+01
3.252423785902244902e+01,-3.608337442901068837e+00,3.771539144634038365e+01
3.252055760626070935e+01,-3.616843173384263643e+00,3.768802986101157870e+01
3.252590897370196643e+01,-3.613770537919755999e+00,3.770773897774481753e+01
3.249413790162123661e+01,-3.617846583846549890e+00,3.769947857076691378e+01
3.250923186121582376e+01,-3.600316985519165680e+00,3.770942748483952300e+01
3.252195895491517774e+01,-3.614434388514585095e+00,3.770549892004983406e+01
3.253481927563818488e+01,-3.614524814337154890e+00,3.769858559540590903e+01
3.250558766703029789e+01,-3.592593254582868489e+00,3.771592362115794117e+01
3.252091242183605146e+01,-3.608400253553482706e+00,3.769275337503849244e+01
3.251098623947667932e+01,-3.614619200999235282e+00,3.769176624272616039e+01
3.252373820223053968e+01,-3.592972780037207770e+00,3.768811408597278501e+01
3.251194612367682879e+01,-3.610052118868277926e+00,3.770110437309292450e+01
3.251893974171493795e+01,-3.613783041772469229e+00,3.770835127225835492e+01
3.252096282445054953e+01,-3.612238382140535720e+00,3.770211763338755873e+01
3.251628727313160283e+01,-3.604359504792263635e+00,3.770876761997344317e+01
3.252589876438112526e+01,-3.603801008282813356e+00,3.769996096104718220e+01
3.252202041574178537e+01,-3.615795154969103642e+00,3.772285395921003470e+01
3.252624602142704902e+01,-3.608381010630655972e+00,3.769946948627460159e+01
3.252262768120760938e+01,-3.621549421556069071e+00,3.770091581886025978e+01
3.251266248517364943e+01,-3.601155580587832805e+00,3.769950339238321391e+01
3.252702066122875380e+01,-3.618718232309240612e+00,3.769585590761673188e+01
3.251488243080610374e+01,-3.597259974990635545e+00,3.769683675219928887e+01
3.252183595630676649e+01,-3.619579914039625201e+00,3.769682015029851385e+01
3.252152616139277796e+01,-3.630172671722606825e+00,3.770281169012827860e+01
3.255239787018577147e+01,-3.603371934160725321e+00,3.771346417098181547e+01
3.253396745704812787e+01,-3.603151262777327890e+00,3.769120430758659523e+01
3.253721172331984235e+01,-3.626171624003928340e+00,3.769960911265070536e+01
3.252215461109488359e+01,-3.593734424161320273e+00,3.771495221397329800e+01
3.252287368972550752e+01,-3.584978337896861156e+00,3.770759105763549002e+01
3.252219694626161584e+01,-3.599773079516831231e+00,3.772109460284562488e+01
3.252694417220953937e+01,-3.608016548015380742e+00,3.768826435101617278e+01
3.251991094098246293e+01,-3.609175828600303060e+00,3.770757426082050046e+01
3.252147386981064159e+01,-3.618976665041039542e+00,3.770127477277001304e+01
3.252074280682073493e+01,-3.595339196267389514e+00,3.770606516621658244e+01
3.251530362831012155e+01,-3.613024131860603116e+00,3.770118257608756096e+01
3.252547502833679260e+01,-3.597543314312647844e+00,3.771463024570628164e+01
3.252254935233835198e+01,-3.611845710225521699e+00,3.769353089893006370e+01
3.250845113526987262e+01,-3.599513249466406162e+00,3.770116692484497634e+01
3.252103382210516003e+01,-3.627688808400683307e+00,3.770094348844494192e+01
3.253746370143932154e+01,-3.604654695176104262e+00,3.771949764773123093e+01
3.252229926839238061e+01,-3.606670541430420318e+00,3.768401061146017383e+01
