gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.199999321419558029e+01,1.200000741928436554e+02,-1.167297593661376176e+01,2.231207323570321213e-02,-4.855700397466213708e-02,-3.703113709201510256e-02
3.199995357327328804e+01,1.199999845227134330e+02,-4.268564797253065812e+00,-7.359523082551157336e-02,3.002847632134124367e-02,-1.593374398124479743e-02
3.200005353584968049e+01,1.199999067809563513e+02,3.317445332518441425e+00,8.812610283467223193e-02,8.473592883302581702e-02,9.519939517270771187e-03
3.199998503543158179e+01,1.200000120821025433e+02,9.659834563878483493e+00,-3.478296340615024546e-02,3.485931781841694610e-02,2.181694340961556899e-02
3.200003850192486254e+01,1.200000586162934582e+02,8.541104111133272170e+00,1.678975936834257651e-02,5.932575234026014194e-02,4.826676272069108792e-02
3.200003577955581591e+01,1.199999349718888482e+02,2.615266283964797100e+00,9.569242675495015504e-02,4.704495576573639731e-02,6.158786371557750661e-02
3.199997517692996141e+01,1.199999477564334995e+02,-8.352296540111985301e-01,-1.862661997130980046e-02,8.928539853150967501e-03,2.074103627737715339e-02
3.200003313996761278e+01,1.199999089418967486e+02,5.074261112838382992e+00,4.250983361311820585e-03,-2.593409007505780017e-02,-3.445928844432067685e-03
3.200005658414712428e+01,1.199999739367516014e+02,-6.033205782289340569e+00,2.374685501880180460e-02,6.365378094139662046e-02,8.556799543720736145e-02
3.200001744733952336e+01,1.200000043148767332e+02,-7.274666156203827505e+00,6.172148675703803371e-03,6.575467644538618428e-02,7.143117284227945563e-02
3.200001863920144984e+01,1.200000129422708852e+02,8.940159382601837734e+00,-2.167896689945115682e-02,3.784760534889688999e-02,-1.467068147336259010e-02
3.199995264709335530e+01,1.200000762579091571e+02,-8.325455520642563556e+00,9.256756551419732457e-03,-6.792084983647543941e-03,-8.292853217108776473e-03
3.199999840474865920e+01,1.199999662335939377e+02,8.276300634208867635e+00,3.015736785788785887e-02,3.636321996325879435e-02,-5.289215509411805682e-02
3.199991487859864137e+01,1.200000310772081349e+02,-4.731281174035171233e+00,-5.696003836703163181e-02,-4.447186032483848727e-04,1.250349379236344316e-02
3.200007100739088628e+01,1.200000462076949219e+02,-1.006174253259124685e+00,6.008165921982702717e-02,-9.565955997562947122e-02,5.674728905314545963e-02
3.199998009403697097e+01,1.199999244560239617e+02,5.997446336821301571e+00,-2.168844394411013204e-02,5.033355082290996707e-02,-4.144127496817232720e-02
3.200006017431697103e+01,1.199999484502156974e+02,4.267659143873766325e+00,-3.429308050574871036e-02,1.000662195028565737e-01,-2.719893134496426113e-02
3.200003973392215073e+01,1.200000343337472088e+02,-1.354114608300091227e+00,1.395424873270103006e-01,5.088563115822153371e-02,-1.815023974993514727e-02
3.200003440954466782e+01,1.200001030062567793e+02,-8.885013722507984824e+00,-1.194800518727286327e-02,1.020782790599984030e-02,1.903174576308638843e-02
3.199993011328533044e+01,1.199999837289725946e+02,-4.085292353052217607e+00,-3.873413811917753025e-02,1.196489340193554116e-02,5.854956005594472851e-02
3.200002170517624478e+01,1.200000172994818541e+02,9.902599152126713378e+00,2.070925435373825729e-02,3.833780817069578489e-02,-5.281435350608959522e-02
3.199998806904233462e+01,1.199999942372044615e+02,3.216509347957155485e-01,-1.503033876581483068e-02,-5.611344946861425431e-02,-7.532250318779493137e-02
3.200005378559211522e+01,1.200000244943720986e+02,1.443831498841547267e+00,-2.845180654987713650e-02,7.417737823103266737e-02,-6.564356659399910032e-02
3.200005726115556115e+01,1.199999834402873375e+02,4.610485290948273196e+00,9.049352422563830545e-02,-2.028586309937755600e-02,-3.753543698794850614e-02
3.200001162092435436e+01,1.200000935964937980e+02,6.759008027357443771e-01,1.375512266761121788e-02,1.274345647082335276e-01,-7.992496122865455632e-02
3.199997639183227705e+01,1.199999485107266963e+02,-2.511416070904876729e+00,-1.771943546866002264e-02,-2.030496946707491257e-02,1.656486631148659100e-02
3.199995163314292412e+01,1.200000030484407461e+02,1.012076601460663383e+01,4.716140303279492407e-02,-3.907696245771352661e-02,-9.378749667839440460e-03
3.199994930107889601e+01,1.199999573432421016e+02,1.951746043591178204e+00,7.940494687164172116e-02,5.356305836076635796e-02,-2.157559969712901163e-02
3.200003332301128012e+01,1.199999225333155266e+02,2.097977356107108449e+00,-4.415654961168899439e-02,5.465883929147308251e-02,2.983820416609293119e-02
3.200001266643096187e+01,1.199999647186845237e+02,-7.877091865549630256e+00,1.088222230154001907e-02,-9.098187939272762634e-03,-2.066374260852391065e-02
3.200005355281307828e+01,1.200000610724863748e+02,2.799016551922421492e+00,4.100142556157678614e-02,1.734231286601458852e-02,9.953357439268499529e-02
