mag_x (uT),mag_y (uT),mag_z (uT)
2.528581193030556662e+01,-2.074252009967246480e+01,3.769940021695644106e+01
2.526499698102307789e+01,-2.078514022346537971e+01,3.769324613888348807e+01
2.523567757709185599e+01,-2.081123372734238686e+01,3.770348580909722358e+01
2.517188648823836061e+01,-2.086120073852449508e+01,3.769777099525045827e+01
2.515039523038932856e+01,-2.091224854567255065e+01,3.769906142649774239e+01
2.511644000926360576e+01,-2.094612770872918972e+01,3.769185692680432709e+01
2.509237105854560212e+01,-2.100053125708327073e+01,3.767713033840698955e+01
2.507113445398642781e+01,-2.103515150737825579e+01,3.770414047001204239e+01
2.503758529248499087e+01,-2.107487754431652149e+01,3.770262014371761694e+01
2.501228903611727716e+01,-2.111368762058923565e+01,3.770039637704076085e+01
2.498547391857575661e+01,-2.114255443364441689e+01,3.771228574204780415e+01
2.493801376835798322e+01,-2.117947202172588561e+01,3.769194203266077636e+01
2.490242627937100650e+01,-2.121292904325774487e+01,3.771382834169897080e+01
2.485540004117385493e+01,-2.126766472042693223e+01,3.769955587736766489e+01
2.482825836091068439e+01,-2.128743515735837732e+01,3.769775591395491432e+01
2.479979906899287911e+01,-2.134708193889495220e+01,3.771343755515611207e+01
2.476418396794267096e+01,-2.136924821449501621e+01,3.771648563593940651e+01
2.474245841431691062e+01,-2.142638908061932312e+01,3.768839675581997994e+01
2.471495662479496858e+01,-2.144778650713285018e+01,3.770591085275052734e+01
2.466246068816436576e+01,-2.148892510350883711e+01,3.769749705149538954e+01
2.462159280756970858e+01,-2.154025558277252372e+01,3.767911643743342864e+01
2.461409353798213573e+01,-2.159187121858266778e+01,3.769522616567687123e+01
2.457488625372600666e+01,-2.162240514169701200e+01,3.768699792108252922e+01
2.451923430908265544e+01,-2.164741573124160468e+01,3.769618745077382016e+01
2.449650326287218505e+01,-2.169755950928432497e+01,3.770048671620462244e+01
2.444612516448751904e+01,-2.172167244483516058e+01,3.771030835204748399e+01
2.442791111307950302e+01,-2.177221668080280992e+01,3.770326908865936133e+01
2.439790454471344461e+01,-2.181042298659892253e+01,3.769037545352955476e+01
2.435334128880413829e+01,-2.184878253014183258e+01,3.771014439949362895e+01
2.433872280169402558e+01,-2.187524750832951881e+01,3.770105710311392500e+01
2.429305613082141235e+01,-2.192134604696463995e+01,3.769142557408095229e+01
2.424738108828876904e+01,-2.195515085128834087e+01,3.771155276137275791e+01
2.422439769572249091e+01,-2.200237307426528588e+01,3.768952003349096458e+01
2.420652586946198781e+01,-2.204737142093445001e+01,3.768827242234593911e+01
2.413898858867163355e+01,-2.206596709804303913e+01,3.770060131614716425e+01
2.412734710409813488e+01,-2.211229882993654172e+01,3.768454008918095610e+01
2.408928643620375709e+01,-2.213595189842677158e+01,3.772244805157717451e+01
2.404381850082235417e+01,-2.218509744725049870e+01,3.770260370108955783e+01
2.402352187666758709e+01,-2.222706231659707754e+01,3.769810377053249084e+01
2.396246961037903844e+01,-2.226194407908549522e+01,3.770374599987613351e+01
2.393868352548828682e+01,-2.230532411729344133e+01,3.769835813546908554e+01
2.389983954697304469e+01,-2.232901043668571717e+01,3.769788661501834071e+01
2.387402131174841813e+01,-2.237123161273338923e+01,3.771683440273417887e+01
2.383132562020064782e+01,-2.241093378574706563e+01,3.770695823893094456e+01
2.380916535517404853e+01,-2.243118859035751100e+01,3.768453367601604498e+01
2.376361052557399844e+01,-2.246947416836854217e+01,3.771492423176538722e+01
2.374918533515161911e+01,-2.250896845592000162e+01,3.769342810727540893e+01
2.369678667649638726e+01,-2.257073901706547403e+01,3.771323482844012176e+01
2.366034429628743752e+01,-2.261070181967278359e+01,3.769454694902493230e+01
2.363903190885572059e+01,-2.263675637227044390e+01,3.771033096400843476e+01
2.360807747071686435e+01,-2.267871315121778153e+01,3.771595503219620582e+01
2.355490897784965654e+01,-2.269693875194212396e+01,3.769001319020959073e+01
2.351586777971490605e+01,-2.272938082428701634e+01,3.770785596617619007e+01
2.348576456494223663e+01,-2.279914780099841565e+01,3.770249075223942015e+01
2.345473999961390277e+01,-2.283474171115063101e+01,3.769060152797706564e+01
2.339593770407715212e+01,-2.284981601146920482e+01,3.768627583426537342e+01
2.336329541699755197e+01,-2.289144500975455898e+01,3.769806170224148900e+01
2.331755823357923063e+01,-2.293201407715189433e+01,3.768419444800255036e+01
2.331484337841972376e+01,-2.297612540637562972e+01,3.770485994533937202e+01
2.326653759425769152e+01,-2.299591004554973495e+01,3.769159779810000543e+01
2.322391891706055844e+01,-2.304104219602155013e+01,3.771815960100353493e+01
2.319345970180533811e+01,-2.307887948151410384e+01,3.770333058993131203e+01
2.314508280055215650e+01,-2.311117230228887465e+01,3.771790573952553416e+01
2.314148797050056316e+01,-2.315338519050283850e+01,3.771522161822876029e+01
2.308182217954359317e+01,-2.319092126330327375e+01,3.771296670099061998e+01
2.304151543307838423e+01,-2.322417217778278342e+01,3.770366824167526687e+01
2.302611072336448572e+01,-2.325201296634672232e+01,3.769302247128450745e+01
2.298684897431700946e+01,-2.329667295878835631e+01,3.769356336953902797e+01
2.295405664889267072e+01,-2.333575153640527233e+01,3.771601365055732202e+01
2.290318359688127359e+01,-2.333597320392032870e+01,3.771092975815749071e+01
2.287288192062496250e+01,-2.341351602577137569e+01,3.771852789198604228e+01
2.283389166128128878e+01,-2.344257984265521699e+01,3.770230371281958526e+01
2.279659437775371700e+01,-2.347065397421511435e+01,3.770557094279925536e+01
2.274801613929157185e+01,-2.349493609692016705e+01,3.771664184701727862e+01
2.272023727041174013e+01,-2.355674558223145354e+01,3.770336973927266655e+01
2.266277415568988829e+01,-2.358581939488993839e+01,3.770205779863466944e+01
2.264550603604596901e+01,-2.361034050248120764e+01,3.770353976457877110e+01
2.258937113171264244e+01,-2.365555102895517692e+01,3.770144892175159868e+01
2.256835598485181649e+01,-2.370331687733913384e+01,3.770322547533551472e+01
2.253510583749764606e+01,-2.372039750962185778e+01,3.771148386766330418e+01
2.249780168377739997e+01,-2.375479675596630358e+01,3.769522356661338591e+01
2.247045449286327568e+01,-2.380738424447851642e+01,3.768689901056195879e+01
2.242084725875961837e+01,-2.383554578523911971e+01,3.772557190930817228e+01
2.239791682915973681e+01,-2.386910569534240523e+01,3.770229938833038119e+01
2.234729117619901473e+01,-2.391412754034302424e+01,3.769473850246818358e+01
2.230743417243159499e+01,-2.394712836243996534e+01,3.769495698862220223e+01
2.225561943452538216e+01,-2.396210613660954181e+01,3.769968139688748465e+01
2.222724194663469888e+01,-2.400404021437968893e+01,3.770510893447086431e+01
2.221553389384395416e+01,-2.403516665796074037e+01,3.769992840789789312e+01
2.216371149540535512e+01,-2.407141139312216538e+01,3.770141608375072906e+01
2.213293024526722164e+01,-2.410365211262645246e+01,3.769955491098363609e+01
2.207607130756343494e+01,-2.414374690755770558e+01,3.769968083968998940e+01
2.203999164559543189e+01,-2.416728546450408643e+01,3.773447051552234655e+01
2.202402011325780151e+01,-2.421267817777495068e+01,3.770478606899042973e+01
2.197358139561479362e+01,-2.425972590683472774e+01,3.771047888187876396e+01
2.193165617120933675e+01,-2.429950913303214577e+01,3.768146951640528641e+01
2.188216382065979104e+01,-2.432741491174254023e+01,3.769703978796709976e+01
2.186427261000502043e+01,-2.434775204276498073e+01,3.770851701472984274e+01
2.181927592712547792e+01,-2.438498484883212569e+01,3.769615611930318266e+01
2.179547410294724585e+01,-2.441782908267426322e+01,3.770266252131202123e+01
2.172747189938123569e+01,-2.444421885304317499e+01,3.771401297599501845e+01
2.168234390316682081e+01,-2.447931405344075273e+01,3.769751076716664073e+01
2.165941609661289746e+01,-2.451410520159655348e+01,3.769414850418252882e+01
2.162130264943746027e+01,-2.456960852767539549e+01,3.771393616525523385e+01
2.157980836733239016e+01,-2.459126880143396932e+01,3.769194158953832385e+01
2.153780478943960475e+01,-2.461475885216369264e+01,3.768570434244983858e+01
2.150733273179896443e+01,-2.464711756425904454e+01,3.769450180976628673e+01
2.146841648671309244e+01,-2.468871618508088162e+01,3.770736446645894091e+01
2.142531973304708970e+01,-2.471694324106012886e+01,3.769552904646266711e+01
2.139361725485870380e+01,-2.476884765487317352e+01,3.770364669670265556e+01
2.136674438181782421e+01,-2.479581112991684222e+01,3.771383992491227843e+01
2.129699680770385228e+01,-2.483757714917417658e+01,3.769676928193358378e+01
2.126815781149708329e+01,-2.485566499536242446e+01,3.770654288549661715e+01
2.124072243950916672e+01,-2.487969384248857807e+01,3.771123853291702943e+01
2.118373785311819191e+01,-2.492697261157994149e+01,3.770064778491239821e+01
2.117567450733851331e+01,-2.497234324890180091e+01,3.769577201173631664e+01
2.111511723177822120e+01,-2.496533813651016942e+01,3.768414609421678563e+01
2.106404735202110245e+01,-2.502505098944473616e+01,3.770131036902765942e+01
2.104220536825711463e+01,-2.506613794305908627e+01,3.770544109686450440e+01
2.100814361520649953e+01,-2.510042365846101475e+01,3.771787569274135876e+01
2.095673581033528521e+01,-2.511168029620088760e+01,3.770884244490258652e+01
2.091236244549796197e+01,-2.516776661208810850e+01,3.769125460814011319e+01
2.088086235153210168e+01,-2.519583310225155515e+01,3.770619400160380508e+01
2.084456936951788819e+01,-2.522015653078758746e+01,3.770635067628297321e+01
2.080414540541970680e+01,-2.525406096483286333e+01,3.769904561813132915e+01
2.076310341871077725e+01,-2.527820260637387406e+01,3.769715352852043821e+01
2.072628310416560993e+01,-2.532463776824250345e+01,3.769497162990838746e+01
2.068332095894264455e+01,-2.534949668166975201e+01,3.770826759017440821e+01
2.065209847171279733e+01,-2.539027414551437545e+01,3.771779219166064934e+01
2.059511870922469612e+01,-2.541609510164057184e+01,3.770848615715447494e+01
2.055777856533217829e+01,-2.545321746710538946e+01,3.771994100866617572e+01
2.053765328498521825e+01,-2.547657977316015021e+01,3.772519849418207372e+01
2.048774263034445653e+01,-2.551695960976058331e+01,3.768919818972793934e+01
2.046283692265308929e+01,-2.555889055569145896e+01,3.770677380755130770e+01
2.041117615987383260e+01,-2.557618709444027516e+01,3.769228787425105054e+01
2.036222572711419687e+01,-2.562621613427845446e+01,3.771593301436455903e+01
2.033033429982736706e+01,-2.563464066166962141e+01,3.769923380770263321e+01
2.029718237307816509e+01,-2.567250168839508007e+01,3.769746908128336571e+01
2.024754205935666818e+01,-2.571347539295851803e+01,3.771062234569743055e+01
2.019070687749981019e+01,-2.572547379020046066e+01,3.771016445715276433e+01
2.015931655659108301e+01,-2.577326134139005376e+01,3.770413752129650220e+01
2.011020133220897677e+01,-2.580325163831997415e+01,3.769596156536941578e+01
2.008715732161646628e+01,-2.582520468330363883e+01,3.770402479251089289e+01
2.003214127504704933e+01,-2.586080661110510448e+01,3.769916155094075094e+01
1.999959000374258622e+01,-2.589718173218824049e+01,3.769707545999568055e+01
1.996359344776629996e+01,-2.592099576598272748e+01,3.771559167269620616e+01
1.991193694653502178e+01,-2.594534287137758710e+01,3.768261017460385176e+01
1.988529620047855673e+01,-2.599882652888450707e+01,3.769183649038161121e+01
1.983834205113792137e+01,-2.603062868289019249e+01,3.769178158939331524e+01
1.976414763367845140e+01,-2.605491973011379869e+01,3.770539327105891658e+01
1.975733307865483468e+01,-2.608093302961695770e+01,3.769111616183521107e+01
1.970527490307400242e+01,-2.612048734436931241e+01,3.768882500922159551e+01
1.966862809103646725e+01,-2.613626956229304454e+01,3.771261499584368693e+01
1.962327477653343877e+01,-2.618405156641432541e+01,3.770255175124952274e+01
1.961492530861390193e+01,-2.620290649579458631e+01,3.769081853296421514e+01
1.955620169109696960e+01,-2.625881908254238439e+01,3.770788766462037955e+01
1.950648426536758606e+01,-2.626901342460614686e+01,3.768979181330972494e+01
1.944232579273677786e+01,-2.630480204055037063e+01,3.768590873267250885e+01
1.941552996029907519e+01,-2.633927097808341955e+01,3.770530984336027558e+01
1.938830763028989779e+01,-2.637257139045420473e+01,3.769005617181579026e+01
1.935937256558182895e+01,-2.640663787981378974e+01,3.771077000815105151e+01
1.930258318529419981e+01,-2.644446891002794686e+01,3.771817995919531796e+01
1.925866485703475561e+01,-2.644259001016803268e+01,3.771666650838479740e+01
1.921741880685853943e+01,-2.646895959370513651e+01,3.769526560055261655e+01
1.918199961973573764e+01,-2.649550470549862879e+01,3.769943588034359294e+01
1.915651905821224688e+01,-2.653104009762229865e+01,3.770529406194043531e+01
1.910243951918877059e+01,-2.656108443958869358e+01,3.769409470086277736e+01
1.906722122812346143e+01,-2.659913955576571709e+01,3.771410726658180579e+01
1.901397948657490389e+01,-2.663298925847979604e+01,3.771146359143588001e+01
1.896927948402379016e+01,-2.667140174811341780e+01,3.770023922838859676e+01
1.890144355609614379e+01,-2.669474997524640614e+01,3.768295871662872543e+01
1.888105217589420093e+01,-2.672788185540339612e+01,3.770732556845356953e+01
1.884861201148018850e+01,-2.674157219695045384e+01,3.770070831645480780e+01
1.879344455533028224e+01,-2.677423839850886367e+01,3.770892632901030339e+01
1.876702912910741006e+01,-2.682511797700828993e+01,3.768662344603594505e+01
1.871966035449151988e+01,-2.682416710512891456e+01,3.768799339078082511e+01
1.866315651801954090e+01,-2.687290793954698742e+01,3.770050955151224059e+01
1.862010378880649952e+01,-2.689122292548081106e+01,3.769443607586135414e+01
1.858706410085065386e+01,-2.694116069346361897e+01,3.770740356346328781e+01
1.853777116174775941e+01,-2.695666707531786699e+01,3.768894547257998084e+01
1.851118859917405146e+01,-2.697571953413688917e+01,3.771297320016628873e+01
1.844437930200773224e+01,-2.702326459587756347e+01,3.769813064117787604e+01
1.841615235462914058e+01,-2.705075632023862298e+01,3.769030519104354937e+01
1.838314213081401505e+01,-2.705803990755279287e+01,3.766852717107082071e+01
1.832771914869242025e+01,-2.710285667009471311e+01,3.772230356055425915e+01
1.828075626600345771e+01,-2.711552362751125500e+01,3.771890036480201047e+01
1.825032970017308642e+01,-2.715308740202139504e+01,3.769136676272189135e+01
1.821671623097555681e+01,-2.718844755609355346e+01,3.769763270577362135e+01
1.815958620482271257e+01,-2.721784525230012974e+01,3.769453467549499948e+01
1.811688560555075256e+01,-2.724266479965456256e+01,3.769932260187286488e+01
1.808487333711197920e+01,-2.729005169961047983e+01,3.768894547558746666e+01
1.803569496190764099e+01,-2.730083347598616683e+01,3.770072854809252760e+01
1.798333914440446080e+01,-2.732945353434030267e+01,3.772219930923832720e+01
1.794310980189077043e+01,-2.735969170576700549e+01,3.772526173250592763e+01
1.789947016366558685e+01,-2.739695466013249359e+01,3.770910251880363973e+01
1.786510633276376581e+01,-2.741112921038700634e+01,3.771064322274339276e+01
1.781541271242376823e+01,-2.743265675250406943e+01,3.768984574175983937e+01
1.776472036368451057e+01,-2.748115711382729742e+01,3.768063090482454669e+01
1.770910395235136647e+01,-2.751397766000442502e+01,3.771526668559871354e+01
1.767503693190049319e+01,-2.753296165394175077e+01,3.768814280098404623e+01
1.764893267531098431e+01,-2.754811923849275601e+01,3.770028527966852039e+01
1.761260131793649819e+01,-2.759107112416231189e+01,3.769144716724328248e+01
1.754915202419745768e+01,-2.760179130042172346e+01,3.769784050840405598e+01
1.751510391251312271e+01,-2.764454689551326538e+01,3.771573403664312707e+01
1.747844163525346417e+01,-2.766905242484225624e+01,3.769562088500598662e+01
1.743267930798944221e+01,-2.769371331860194019e+01,3.768251373137660920e+01
1.739454923843926437e+01,-2.770297032240076973e+01,3.769765813550845479e+01
1.734910797150338624e+01,-2.773818573988568303e+01,3.771898520938611910e+01
1.729778493642343662e+01,-2.778637136925351570e+01,3.770331579777499798e+01
1.725048180957760025e+01,-2.780000430539105594e+01,3.770022343016318445e+01
1.719189440937389435e+01,-2.781670048059280376e+01,3.769377384801794051e+01
1.717548344452395881e+01,-2.786562383630269579e+01,3.771394646713162757e+01
1.712751027324402742e+01,-2.786942544838567315e+01,3.771281404089421585e+01
1.706943568504263808e+01,-2.791447362392738185e+01,3.770926690468844100e+01
1.705276668777523597e+01,-2.792552845694395103e+01,3.769354921305199468e+01
1.697591271917177025e+01,-2.797095636222965354e+01,3.771929998415185281e+01
1.694557662864610847e+01,-2.799302937498873689e+01,3.769085452843435036e+01
1.689397603774599332e+01,-2.803751094970477453e+01,3.770969388135189604e+01
1.686223402289426687e+01,-2.803581320608301652e+01,3.768589224817810646e+01
1.683329662505664359e+01,-2.804573847734542724e+01,3.768589277802338700e+01
1.677647454422907458e+01,-2.808571932864044030e+01,3.770052583492919496e+01
1.673894667706846917e+01,-2.812791222737145702e+01,3.770301733555474044e+01
1.667068688848313585e+01,-2.814853934385595835e+01,3.771813673858518712e+01
1.664238608013982557e+01,-2.817555567124572136e+01,3.769625828899893349e+01
1.657972349018863056e+01,-2.820116327863556549e+01,3.771914279726901498e+01
1.656598762417471349e+01,-2.822898010902063604e+01,3.771091608201056289e+01
1.651768028605455285e+01,-2.824825217806027666e+01,3.769641161784898742e+01
1.647047813164504504e+01,-2.827423676315022760e+01,3.769329599254343321e+01
1.641571668134301021e+01,-2.830714963089294756e+01,3.770429692325388515e+01
1.637871660649700800e+01,-2.832604551615645505e+01,3.767954096497491889e+01
1.633237867673049593e+01,-2.835223056676742104e+01,3.770058134687575091e+01
1.627011613207988816e+01,-2.838397187921181342e+01,3.770859239848290656e+01
1.624569339829161407e+01,-2.840456191601624880e+01,3.768223157066521622e+01
1.619940772577935917e+01,-2.842410224897393078e+01,3.769642758552984674e+01
1.614331333074619934e+01,-2.842967619466156748e+01,3.769895304015972926e+01
1.611184329711956664e+01,-2.846580232995542659e+01,3.769194635127524862e+01
1.606840191898938386e+01,-2.849961503440199806e+01,3.769940079000772926e+01
1.601491717059454700e+01,-2.853119111157583987e+01,3.771067211504315964e+01
1.596694458708770625e+01,-2.853448690906637353e+01,3.771390411815829680e+01
1.591140472568555886e+01,-2.857727396428779443e+01,3.769380559612635295e+01
1.587209958309370350e+01,-2.861028885752341822e+01,3.769730939800233926e+01
1.583067081938582987e+01,-2.864818322026640729e+01,3.767937659452486798e+01
1.578854871333942356e+01,-2.866859072503084249e+01,3.768602371511265403e+01
1.574326360716536222e+01,-2.867562092303915477e+01,3.770235475599635322e+01
1.570256640206975440e+01,-2.870691856419946220e+01,3.770919186467904893e+01
1.565507413079228272e+01,-2.872965824124455381e+01,3.769814353764768811e+01
1.559860405183585286e+01,-2.877325561286326661e+01,3.771122914133196247e+01
1.556735285409616587e+01,-2.877799628451805702e+01,3.770572717203359048e+01
1.551284762423112618e+01,-2.881412012350007856e+01,3.769676478149181520e+01
1.547004474638862348e+01,-2.883156068959249652e+01,3.771245406125468946e+01
1.542725197770887746e+01,-2.884171175126740394e+01,3.771324955287398240e+01
1.539180649195348138e+01,-2.887112164042364881e+01,3.769578242948269065e+01
1.534060059511092788e+01,-2.891139679869132806e+01,3.772319218073056390e+01
1.528940633818591799e+01,-2.891564214036052149e+01,3.769925428503231757e+01
1.524594026604833630e+01,-2.896650264867345825e+01,3.771461873660086184e+01
1.522407210598291272e+01,-2.898029576434418786e+01,3.770486881575791926e+01
1.515119974403525482e+01,-2.899992085501196826e+01,3.769760781988736653e+01
1.509917726416393258e+01,-2.901028849838043300e+01,3.770333171925067006e+01
1.507922911872825189e+01,-2.902477117583391930e+01,3.771291265967866480e+01
1.502689654217649462e+01,-2.907743236135747011e+01,3.770730162149509113e+01
1.497243033477676377e+01,-2.909131292966756632e+01,3.770080927045223262e+01
1.492203909584140398e+01,-2.910973901958843868e+01,3.770755360664414013e+01
1.486966243540246957e+01,-2.914768343140711693e+01,3.768554884451172171e+01
1.484650669365580455e+01,-2.916160097769834891e+01,3.770504271693074827e+01
1.478533359742181119e+01,-2.919314564241431498e+01,3.770250404226190710e+01
1.474090703601761199e+01,-2.920493686449524162e+01,3.770565220088833058e+01
1.469371808782020850e+01,-2.922003192458688758e+01,3.769482524031465687e+01
1.465525818491218857e+01,-2.926310794430095541e+01,3.770477034754115664e+01
1.461491420255158324e+01,-2.927725449206345232e+01,3.771681503280770897e+01
1.456161411916700388e+01,-2.927359676756584150e+01,3.768603934187279236e+01
1.451436075093653955e+01,-2.931658769018266142e+01,3.768063652957594201e+01
1.447350148427509886e+01,-2.934535253588040149e+01,3.769452904181268593e+01
1.441930756532859448e+01,-2.936670136612201532e+01,3.770022562311682890e+01
1.440303134247494121e+01,-2.937757832704931715e+01,3.769297760155706101e+01
1.432389022034460702e+01,-2.940251800519554948e+01,3.770291986625404945e+01
1.429669571242953197e+01,-2.943192182196829165e+01,3.770419928360290385e+01
1.425247948820245369e+01,-2.946027501311964514e+01,3.769213181979706206e+01
1.419056649338005016e+01,-2.948623078089586969e+01,3.770145787849724428e+01
1.414103653002298522e+01,-2.950794377275385472e+01,3.769634497007835705e+01
1.411331163513797726e+01,-2.955301590366510567e+01,3.770017557104693395e+01
1.405545348070254619e+01,-2.953437894702491562e+01,3.770566586330171788e+01
1.397832779519356450e+01,-2.957907761953747183e+01,3.769633491226612421e+01
1.396257188621714995e+01,-2.960016247421213720e+01,3.769948121197345614e+01
1.390629964775156857e+01,-2.961481402314023370e+01,3.771421000675920965e+01
1.386435986835241430e+01,-2.965709629640766209e+01,3.769507178436387562e+01
1.383606364534054833e+01,-2.965810384463335225e+01,3.770925281285857977e+01
1.376488136777026305e+01,-2.968620104392756787e+01,3.769499751807086341e+01
1.372777929277548203e+01,-2.969736101547654172e+01,3.770898963116171387e+01
1.367725274852755923e+01,-2.973300157808294486e+01,3.769827301038676381e+01
1.363384566289473199e+01,-2.975963467947546803e+01,3.770283902930884068e+01
1.359690761321566654e+01,-2.976334800568249506e+01,3.770683866007185969e+01
1.354378181675600246e+01,-2.978660911300543646e+01,3.768811326102461834e+01
1.348918992097109459e+01,-2.980091703002918280e+01,3.769632280503887500e+01
1.347094429774261926e+01,-2.983963294385575438e+01,3.770290191499879029e+01
1.341297697528770172e+01,-2.985187242447771183e+01,3.770141811677536481e+01
1.335442164916601904e+01,-2.986053273779817374e+01,3.769931814801211800e+01
1.331369689844628468e+01,-2.990112351094622767e+01,3.769005611942497325e+01
1.326157827945898759e+01,-2.990804681201789350e+01,3.770029558559461691e+01
1.321789416861982858e+01,-2.992414225434524511e+01,3.770120255342907711e+01
1.316558064467357170e+01,-2.995499888995452054e+01,3.768481850852572990e+01
1.312442921019510855e+01,-2.997779035788175506e+01,3.769566721623259298e+01
1.307728338278213265e+01,-2.999156464088500229e+01,3.768955164305336325e+01
1.303565008513368717e+01,-3.001418556994325471e+01,3.769098752429487575e+01
1.298489339802352482e+01,-3.002455100725592985e+01,3.767143081973386387e+01
1.292405649382768651e+01,-3.006176386301881109e+01,3.770599921523475473e+01
1.288309745700790820e+01,-3.007408507430782407e+01,3.768592501916531745e+01
1.284974622039806036e+01,-3.008652711887401665e+01,3.771493851418128429e+01
1.277812345244398173e+01,-3.012418945588377994e+01,3.769741181692651111e+01
1.273643731898614462e+01,-3.014493953460591769e+01,3.771938495498658028e+01
1.269614681858519845e+01,-3.015322716574110729e+01,3.770608531603718205e+01
1.264179496326237917e+01,-3.017247580191096645e+01,3.769284718224344033e+01
1.261197242072200098e+01,-3.020356363260472676e+01,3.769135326730994251e+01
1.256137106998970943e+01,-3.022091511286997800e+01,3.770084063681239428e+01
1.250042612283092680e+01,-3.025294751019263373e+01,3.771411474408024134e+01
1.247006470125965016e+01,-3.025069978299491780e+01,3.770842433143747741e+01
1.241235151610402276e+01,-3.029131887029885561e+01,3.769159931796679786e+01
1.234563842436780945e+01,-3.028092020960448849e+01,3.770436431263178889e+01
1.230698624450670309e+01,-3.031288030318637183e+01,3.770736943971045463e+01
1.225693280062769830e+01,-3.034204362211404060e+01,3.769140353940839816e+01
1.220591608288072116e+01,-3.036520324152621342e+01,3.770897350174850970e+01
1.216763740464018717e+01,-3.037359149447836160e+01,3.771694338433058391e+01
1.211920707668650898e+01,-3.037898547639336044e+01,3.771072872187112068e+01
1.206779494807210185e+01,-3.039059089318224949e+01,3.770432653343649321e+01
1.203192718501351521e+01,-3.042863555722897573e+01,3.770894659811126104e+01
1.198043823507408945e+01,-3.044247870101500197e+01,3.769390551411353840e+01
1.192730392944144135e+01,-3.048364763329124472e+01,3.770530327296584261e+01
1.188672373670814686e+01,-3.048511207182189864e+01,3.771924663714715820e+01
1.183591852890757501e+01,-3.050364336138693133e+01,3.770345959282065706e+01
1.178098290805156978e+01,-3.051059758637224917e+01,3.771096650929053595e+01
1.175443544804775087e+01,-3.055314029479098537e+01,3.770394856634188585e+01
1.170511070948642995e+01,-3.056285527371296240e+01,3.771136323335400675e+01
1.164263828464937589e+01,-3.058350283260006464e+01,3.770891786955098723e+01
1.159905818267333366e+01,-3.060354270000820165e+01,3.769564943702480520e+01
1.156591637684281082e+01,-3.061056369704149205e+01,3.770004558781570125e+01
1.150203557440207192e+01,-3.062828226684195698e+01,3.770394957926651358e+01
1.144212078386341958e+01,-3.064387382590405906e+01,3.770035832976974177e+01
1.140870559628704761e+01,-3.066298440705005035e+01,3.770650629031617029e+01
1.135536257383779635e+01,-3.068867189049660382e+01,3.770960941617693862e+01
1.130433346375481918e+01,-3.071302381906107470e+01,3.769060694375382781e+01
1.124332900447450179e+01,-3.072796398922001160e+01,3.771848106030721937e+01
1.122769894131723944e+01,-3.074327548409919686e+01,3.768432430980919179e+01
1.114737259881777121e+01,-3.074899886272200433e+01,3.770157029234641044e+01
1.111408480542808164e+01,-3.077320217830451554e+01,3.770320449468572122e+01
1.106272075946296773e+01,-3.078916324389620129e+01,3.770038350338219146e+01
1.101216030319647565e+01,-3.080827040781649728e+01,3.769707742341881129e+01
1.096136201948417010e+01,-3.081997145468401911e+01,3.770341153787091315e+01
1.092957256683383704e+01,-3.084565296269650858e+01,3.769443607566901022e+01
1.086008363595338189e+01,-3.086471866151440580e+01,3.771013211453809788e+01
1.081574549584143341e+01,-3.086320346137873472e+01,3.770798556300041326e+01
1.077719605836891681e+01,-3.089498443487246249e+01,3.770092794682945936e+01
1.070775529380541613e+01,-3.090324564262106932e+01,3.769668814050700689e+01
1.067862159935795852e+01,-3.093801562455891840e+01,3.769664913741037537e+01
1.061870742609478846e+01,-3.095139296993935218e+01,3.771275944680358094e+01
1.059054237066565918e+01,-3.095977571038306309e+01,3.772377270401911886e+01
1.052764978603338086e+01,-3.096799407519140956e+01,3.770252764734330242e+01
1.049238064628482547e+01,-3.099193278096834092e+01,3.770245971843733912e+01
1.042550408812135210e+01,-3.099388289192243917e+01,3.771029611695128381e+01
1.038179929753137998e+01,-3.102066483830816779e+01,3.772918606595058577e+01
1.034189978546766575e+01,-3.104570614657934158e+01,3.771483606063421234e+01
1.028861323698038177e+01,-3.105535933394059711e+01,3.771411223028321302e+01
1.023239047051602313e+01,-3.108397942172225115e+01,3.771493300689489558e+01
1.017875442914753137e+01,-3.109057628882620605e+01,3.771534337259338088e+01
1.014541860288436759e+01,-3.112186587996697185e+01,3.768794914975182309e+01
1.009856337104494806e+01,-3.111697261863636754e+01,3.771503000145439444e+01
1.003276131221156220e+01,-3.113018374880788741e+01,3.768759449283361107e+01
9.984668420820813850e+00,-3.114872446198578260e+01,3.769039870191625141e+01
9.954175861064177511e+00,-3.114848216745149401e+01,3.769698453948324612e+01
9.906787387795608524e+00,-3.119720263891542089e+01,3.769625863951721101e+01
9.842427043116439123e+00,-3.120617266522232214e+01,3.768773698971100572e+01
9.795353752887493215e+00,-3.120627891233541717e+01,3.770897018757481334e+01
9.755008157407413449e+00,-3.123960328283914478e+01,3.771393959268253582e+01
9.679048889244356246e+00,-3.127036437248571232e+01,3.768118533435183792e+01
9.657494465661548233e+00,-3.125469925507412228e+01,3.770237987747646002e+01
9.595028752004175487e+00,-3.126606513149209121e+01,3.769664034980327472e+01
9.563988494404453533e+00,-3.131087556849297826e+01,3.770368608707028102e+01
9.490099941145803797e+00,-3.131058445842874605e+01,3.769440415352470808e+01
9.466928384377816030e+00,-3.132217129756681473e+01,3.770012401754460996e+01
