gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
1.784338400453755230e-04,-3.208736180236498176e-02,-2.953215553745380806e-02
3.841751028593408043e-03,1.616085859757088877e-02,-3.508032430598793938e-03
-1.953736097687638895e-02,-2.764928473389147504e-02,-2.053861917543161816e-02
6.490590734222825842e-02,-2.151101226296048968e-02,4.143912372844394537e-02
1.594270265159043395e-02,-6.097042759864276101e-02,-4.213261462047054873e-02
-6.112829856013869689e-02,4.978896483662244299e-02,1.200424588907389629e-02
-3.409795259508258125e-02,-3.531151135405526803e-02,2.941215769516753592e-02
1.054768564895008053e-02,6.469303289079778030e-02,-4.036288361794449636e-02
2.088936143710592649e-02,4.016987389805023317e-02,2.943862180652214756e-03
-6.061134678003139709e-02,-5.376707488327477080e-02,-5.456087132446361954e-02
-8.261302066681680892e-03,-1.045423662443358687e-02,-3.040451961292446256e-02
-3.395293535180828048e-02,-1.099794022717536304e-02,6.643468408712925599e-02
-2.499599717066110921e-02,-9.395899350657947735e-02,1.602294601846163472e-02
-3.234440771702731116e-02,-4.329331569310546080e-02,-5.214516755514181368e-02
3.513622991028824555e-02,4.709632372159661129e-02,6.830851738452806132e-02
2.649444172317479834e-02,-8.415933028163667673e-02,-4.484181455753442902e-02
9.718831619669451860e-02,1.813581649458616968e-02,7.791558520145834034e-03
3.182492558063144267e-02,3.418597657760774622e-02,-4.276804982551109940e-02
8.393334262559247472e-02,6.277164433464649251e-02,4.092129132492250410e-02
3.373410069416420826e-02,1.359402330670205633e-02,-1.398069313646320769e-03
-2.788710773147547520e-02,1.259847292514005603e-02,-3.589934134841571423e-02
-2.484496324800970768e-02,-1.508379167065422403e-02,8.628626735175632528e-03
6.783607635941305003e-02,1.880619853184928997e-02,2.493589418955677317e-02
-1.794226699872731061e-03,-5.253207202551418015e-02,-3.025179994393543612e-02
-1.734244024206362325e-02,2.459654424535760373e-02,-2.982845016152223597e-02
-5.507943369732039296e-02,2.059995907425256692e-02,2.509283414137512824e-02
-7.383555956354560801e-02,2.364786912590223847e-02,4.094146969628421201e-02
-2.862714289539126326e-03,-4.832518587314849068e-02,2.281815393609784581e-02
1.284581130866103895e-03,1.018503984100596893e-01,-1.581318717286005898e-02
-3.591619058206161480e-02,-6.142853468031383296e-02,-4.174095794573932927e-02
-2.599408941387372843e-02,-1.939580375714219929e-02,1.605127193589398968e-02
2.397126453520226699e-02,6.493150245956558556e-03,-1.557813820557047389e-02
1.604071499441990858e-02,-1.576423254894816425e-02,1.884216318940329371e-02
2.095961543337093377e-02,-2.315206407762810531e-02,4.062107948356309672e-02
2.816538091454469719e-02,2.829382846307930497e-03,1.327244548901517288e-02
1.554122021237385560e-03,1.719251788945983309e-02,-4.748191349138987383e-02
5.043602185764065743e-02,2.834420959314586791e-02,4.282696892732007488e-02
6.285537429965898371e-02,3.465698022608520307e-02,-1.540319474565014952e-02
1.375243044812686846e-02,5.080118933054051517e-02,-2.899409045573256641e-02
1.144717572872902718e-02,-1.124289100773543798e-01,7.351696832724758518e-03
3.160888856459546231e-02,-4.410026596577638902e-02,-7.114850388935473058e-02
6.375108418493125040e-02,3.901169811914803609e-02,3.801892294772338948e-02
-3.962148463932432807e-03,-5.619682565277865638e-02,-8.283303397532336410e-02
-1.215050325771308351e-02,-1.561185791461741634e-02,-2.192789133536026877e-02
5.328964758800635605e-05,-4.126715711529193448e-02,2.249776375974996481e-02
-7.688058037703042295e-03,-6.438643798439616650e-02,-6.581786544825950214e-02
5.012797636650394295e-02,-2.813136729203663880e-02,5.877799823186103875e-03
-1.834894493739016794e-02,-2.629140642625975646e-02,2.665668865958585945e-02
2.270813965670141418e-02,4.175743324923172212e-02,4.129531744883347365e-03
