ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.543204851326415064e-03,-9.018205079380692995e-05,-2.214046710445231186e-03
3.543204816477902100e-03,-9.018205078097190068e-05,-2.214046766214343605e-03
3.543204781629386967e-03,-9.018205076813685787e-05,-2.214046821983455589e-03
3.543204746780872268e-03,-9.018205075530181505e-05,-2.214046877752567574e-03
3.543204711932355401e-03,-9.018205074246677224e-05,-2.214046933521678258e-03
3.543204677083838534e-03,-9.018205072963174297e-05,-2.214046989290788508e-03
3.543204642235320799e-03,-9.018205071679670016e-05,-2.214047045059898758e-03
3.543204607386801763e-03,-9.018205070396165734e-05,-2.214047100829008140e-03
3.543204572538282294e-03,-9.018205069112662808e-05,-2.214047156598116656e-03
3.543204537689761523e-03,-9.018205067829158526e-05,-2.214047212367225171e-03
3.543204502841240319e-03,-9.018205066545654245e-05,-2.214047268136332385e-03
3.543204467992716947e-03,-9.018205065262151318e-05,-2.214047323905439599e-03
3.543204433144194008e-03,-9.018205063978647037e-05,-2.214047379674546380e-03
3.543204398295670202e-03,-9.018205062695144110e-05,-2.214047435443652727e-03
3.543204363447145528e-03,-9.018205061411638474e-05,-2.214047491212757773e-03
3.543204328598619120e-03,-9.018205060128136902e-05,-2.214047546981862818e-03
3.543204293750092278e-03,-9.018205058844629910e-05,-2.214047602750966997e-03
3.543204258901565436e-03,-9.018205057561126984e-05,-2.214047658520070742e-03
3.543204224053035992e-03,-9.018205056277622702e-05,-2.214047714289174053e-03
3.543204189204507415e-03,-9.018205054994117066e-05,-2.214047770058276497e-03
3.543204154355977537e-03,-9.018205053710612784e-05,-2.214047825827378507e-03
3.543204119507445925e-03,-9.018205052427109858e-05,-2.214047881596480517e-03
3.543204084658914312e-03,-9.018205051143606931e-05,-2.214047937365581226e-03
3.543204049810380965e-03,-9.018205049860101294e-05,-2.214047993134681501e-03
3.543204014961847618e-03,-9.018205048576597013e-05,-2.214048048903781343e-03
3.543203980113312970e-03,-9.018205047293092731e-05,-2.214048104672880317e-03
3.543203945264777454e-03,-9.018205046009588450e-05,-2.214048160441979725e-03
3.543203910416241071e-03,-9.018205044726084168e-05,-2.214048216211077832e-03
3.543203875567704254e-03,-9.018205043442581242e-05,-2.214048271980175505e-03
3.543203840719165703e-03,-9.018205042159075605e-05,-2.214048327749272311e-03
3.543203805870626718e-03,-9.018205040875569968e-05,-2.214048383518369117e-03
3.543203771022086866e-03,-9.018205039592067042e-05,-2.214048439287465055e-03
3.543203736173546579e-03,-9.018205038308562760e-05,-2.214048495056560560e-03
3.543203701325004992e-03,-9.018205037025058479e-05,-2.214048550825655198e-03
3.543203666476462104e-03,-9.018205035741554197e-05,-2.214048606594749835e-03
3.543203631627918349e-03,-9.018205034458049915e-05,-2.214048662363843605e-03
3.543203596779375027e-03,-9.018205033174545634e-05,-2.214048718132936508e-03
3.543203561930829536e-03,-9.018205031891039997e-05,-2.214048773902029411e-03
3.543203527082283612e-03,-9.018205030607535715e-05,-2.214048829671121880e-03
3.543203492233736387e-03,-9.018205029324032789e-05,-2.214048885440213048e-03
3.543203457385189596e-03,-9.018205028040528507e-05,-2.214048941209303782e-03
3.543203422536640636e-03,-9.018205026757021515e-05,-2.214048996978394516e-03
3.543203387688090376e-03,-9.018205025473518589e-05,-2.214049052747483950e-03
3.543203352839540982e-03,-9.018205024190012952e-05,-2.214049108516573383e-03
3.543203317990988987e-03,-9.018205022906507315e-05,-2.214049164285661949e-03
3.543203283142437425e-03,-9.018205021623004389e-05,-2.214049220054750515e-03
3.543203248293884562e-03,-9.018205020339500107e-05,-2.214049275823837780e-03
3.543203213445330398e-03,-9.018205019055994471e-05,-2.214049331592925045e-03
3.543203178596776234e-03,-9.018205017772491544e-05,-2.214049387362011442e-03
3.543203143748220769e-03,-9.018205016488985907e-05,-2.214049443131097406e-03
3.543203108899664004e-03,-9.018205015205481626e-05,-2.214049498900182503e-03
3.543203074051106804e-03,-9.018205013921975989e-05,-2.214049554669267599e-03
3.543203039202548737e-03,-9.018205012638471707e-05,-2.214049610438351828e-03
3.543203004353990236e-03,-9.018205011354966071e-05,-2.214049666207436057e-03
3.543202969505429567e-03,-9.018205010071463144e-05,-2.214049721976518552e-03
3.543202934656869332e-03,-9.018205008787956152e-05,-2.214049777745601480e-03
3.543202899808307361e-03,-9.018205007504451871e-05,-2.214049833514683541e-03
3.543202864959744524e-03,-9.018205006220948944e-05,-2.214049889283765168e-03
3.543202830111181253e-03,-9.018205004937440597e-05,-2.214049945052845927e-03
3.543202795262617114e-03,-9.018205003653936315e-05,-2.214050000821926253e-03
