gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200020677774048039e+01,1.200000296505942430e+02,9.271984852205314986e-01,9.994959315797691701e+00,7.602971195830338091e-02,-1.598777310225425047e-02
3.200024896536778130e+01,1.200000329616501062e+02,3.093384305643099186e+00,9.989609639017158926e+00,-3.199043170450814599e-02,3.193291223359019226e-03
3.200026018581070275e+01,1.199999604888687941e+02,7.253142308881111333e+00,9.988668992930714197e+00,-9.989585070242092135e-03,7.475391847961303238e-02
3.200026307332763764e+01,1.199999518851348626e+02,5.194616482246418698e+00,9.921774363231651961e+00,1.258053458788760126e-01,1.260569808704101180e-02
3.200022344584293421e+01,1.200000416820588640e+02,-2.204824786944545423e+00,9.952254526883207220e+00,-3.595687606536181191e-02,3.832074674623885818e-02
3.200026628857962407e+01,1.199999451060884184e+02,7.593971265925784309e+00,1.003903688414576401e+01,7.728192807051130486e-02,-9.411647816844628811e-02
3.200025927142282711e+01,1.199999651857173575e+02,-5.995506995112932280e+00,1.003483725521257242e+01,3.843974770824150344e-02,-5.286066922193873030e-02
3.200034663469035223e+01,1.200000499303696557e+02,2.148364011923975969e+00,1.003998501968895596e+01,7.411043146773807488e-02,6.270814733164142840e-02
3.200026911042640876e+01,1.199999850557585717e+02,6.629513417339856218e+00,1.008185189875907284e+01,-4.891208229851241179e-02,2.345986105972271488e-02
3.200033023193157078e+01,1.200000122352844443e+02,-7.988093525249500004e+00,9.977517095198184194e+00,1.230744820531979172e-01,6.943550080551531313e-04
3.200026726054226600e+01,1.199999294061341573e+02,2.061315783800297119e+00,9.961017626609152131e+00,6.257177922612101872e-02,-4.397996601574852803e-03
3.200030852740030696e+01,1.200000137837553496e+02,-9.006356864536160245e+00,9.990998389722966166e+00,-4.863745464540749491e-02,6.854222663176359753e-02
3.200031424013997849e+01,1.200000109069631407e+02,-5.260925317278547730e+00,9.934922563666347628e+00,-4.900406929557459164e-03,-7.030444606339417146e-02
3.200036924325370080e+01,1.199999947490089482e+02,-3.910876037144383588e+00,9.923254093245622798e+00,-4.550253990032314400e-02,2.488918582813680336e-02
3.200029995299976093e+01,1.200000005705753665e+02,-8.874494366546811008e+00,1.001534911015514950e+01,7.623180817014307831e-02,-3.401438123717538675e-02
3.200043071438135200e+01,1.199999481437418183e+02,-3.389199810840287874e+00,9.926397327878847321e+00,5.663791213582421158e-02,3.704326611078056358e-02
3.200030629010467464e+01,1.199999719012250381e+02,5.162223507857870430e+00,1.007366816630853634e+01,-1.051360979059443590e-01,-3.124088401019687461e-02
3.200031908936124125e+01,1.200000379655040206e+02,-2.445053024204519865e+00,9.983742528395984195e+00,1.947363674127721225e-02,1.561882719826809263e-01
3.200024257895552182e+01,1.199999496057886432e+02,4.295104341711477147e+00,1.004815533181181664e+01,-2.855575114654692118e-02,9.191889884899957786e-02
3.200034082779659883e+01,1.199999641877590335e+02,3.845309119393939934e+00,1.002405598713905022e+01,-3.042188249342950984e-02,5.370647187522505084e-02
3.200037457443207245e+01,1.200000370427797947e+02,-2.130243253255404312e+00,1.001396200789393021e+01,3.586704586842126563e-02,1.074815117060635566e-01
3.200041117483315389e+01,1.200000341951707696e+02,-8.041589854108549318e+00,9.995275029174646164e+00,-9.941677705125628872e-02,4.017379152335521370e-02
3.200038783886960658e+01,1.199999748754858615e+02,7.214978720024816106e+00,9.895163403215569531e+00,2.207978020390217663e-02,-1.535996228063525419e-02
3.200031615437931976e+01,1.199999854823260677e+02,3.699504383894340886e+00,1.001131084924803893e+01,-1.006052687802596463e-02,-9.486783592966452350e-03
3.200036598393675291e+01,1.199998771004810862e+02,-1.950952187413917516e+00,1.001263501803466482e+01,-3.691574190392864913e-02,-5.759809124830753829e-02
3.200042512910574999e+01,1.200000890156401709e+02,-1.002233877573150522e+00,1.000707508965992076e+01,3.352747235343409796e-03,-5.012991519230051291e-02
3.200048426889565434e+01,1.200000216640074768e+02,4.846273436524660028e+00,1.007374471720203779e+01,1.900318719788346780e-02,5.975572139732304028e-02
3.200039163246758989e+01,1.199999858751359199e+02,9.927864998455421031e+00,9.928166512594739146e+00,-3.090181993098312097e-02,-2.494492506936433693e-02
