ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
9.999999686836203994e-01,-1.592054613681154586e-03,-9.793528011271407152e+00
9.999999718152583483e-01,-1.592793820957388992e-03,-9.793527944965893184e+00
9.999999746337324691e-01,-1.593533028363883566e-03,-9.793527878629602057e+00
9.999999771703592666e-01,-1.594272235900465054e-03,-9.793527812262535548e+00
9.999999794533233066e-01,-1.595011443566984703e-03,-9.793527745864697209e+00
9.999999815079909649e-01,-1.595750651363315011e-03,-9.793527679436083488e+00
9.999999833571918684e-01,-1.596489859289346473e-03,-9.793527612976690833e+00
9.999999850214726926e-01,-1.597229067344986065e-03,-9.793527546486524571e+00
9.999999865193254234e-01,-1.597968275530157025e-03,-9.793527479965584703e+00
9.999999878673928588e-01,-1.598707483844795602e-03,-9.793527413413867677e+00
9.999999890806535729e-01,-1.599446692288850405e-03,-9.793527346831377045e+00
9.999999901725882268e-01,-1.600185900862280885e-03,-9.793527280218111031e+00
9.999999911553294485e-01,-1.600925109565057552e-03,-9.793527213574067858e+00
9.999999920397965036e-01,-1.601664318397158287e-03,-9.793527146899251079e+00
9.999999928358168644e-01,-1.602403527358569864e-03,-9.793527080193660694e+00
9.999999935522351224e-01,-1.603142736449286645e-03,-9.793527013457291375e+00
9.999999941970115769e-01,-1.603881945669309497e-03,-9.793526946690150226e+00
9.999999947773103859e-01,-1.604621155018644708e-03,-9.793526879892230141e+00
9.999999952995793917e-01,-1.605360364497302903e-03,-9.793526813063540004e+00
9.999999957696213970e-01,-1.606099574105301431e-03,-9.793526746204070932e+00
9.999999961926592240e-01,-1.606838783842661324e-03,-9.793526679313828254e+00
9.999999965733933349e-01,-1.607577993709406869e-03,-9.793526612392811970e+00
9.999999969160540125e-01,-1.608317203705566037e-03,-9.793526545441016751e+00
9.999999972244486557e-01,-1.609056413831170054e-03,-9.793526478458449702e+00
9.999999975020037457e-01,-1.609795624086253398e-03,-9.793526411445107271e+00
9.999999977518033711e-01,-1.610534834470852281e-03,-9.793526344400987682e+00
9.999999979766229785e-01,-1.611274044985005517e-03,-9.793526277326092710e+00
9.999999981789606807e-01,-1.612013255628753873e-03,-9.793526210220424133e+00
9.999999983610645682e-01,-1.612752466402140933e-03,-9.793526143083981950e+00
9.999999985249581336e-01,-1.613491677305210932e-03,-9.793526075916762608e+00
9.999999986724623646e-01,-1.614230888338008757e-03,-9.793526008718769660e+00
9.999999988052161726e-01,-1.614970099500582764e-03,-9.793525941489997777e+00
9.999999989246945997e-01,-1.615709310792981307e-03,-9.793525874230454065e+00
9.999999990322251398e-01,-1.616448522215252958e-03,-9.793525806940136746e+00
9.999999991290026147e-01,-1.617187733767449327e-03,-9.793525739619040493e+00
9.999999992161023865e-01,-1.617926945449621370e-03,-9.793525672267170634e+00
9.999999992944921257e-01,-1.618666157261821779e-03,-9.793525604884525393e+00
9.999999993650429131e-01,-1.619405369204102597e-03,-9.793525537471106546e+00
9.999999994285385663e-01,-1.620144581276518033e-03,-9.793525470026912316e+00
9.999999994856847430e-01,-1.620883793479122514e-03,-9.793525402551940928e+00
9.999999995371162687e-01,-1.621623005811970034e-03,-9.793525335046195934e+00
9.999999995834046862e-01,-1.622362218275116537e-03,-9.793525267509677334e+00
9.999999996250642509e-01,-1.623101430868616451e-03,-9.793525199942381576e+00
9.999999996625578147e-01,-1.623840643592527021e-03,-9.793525132344312212e+00
9.999999996963020443e-01,-1.624579856446903324e-03,-9.793525064715463913e+00
9.999999997266718621e-01,-1.625319069431803258e-03,-9.793524997055845560e+00
9.999999997540046648e-01,-1.626058282547282983e-03,-9.793524929365450049e+00
9.999999997786042094e-01,-1.626797495793399096e-03,-9.793524861644277379e+00
9.999999998007438329e-01,-1.627536709170209709e-03,-9.793524793892334657e+00
9.999999998206694496e-01,-1.628275922677772719e-03,-9.793524726109611223e+00
9.999999998386025490e-01,-1.629015136316144937e-03,-9.793524658296115959e+00
9.999999998547423052e-01,-1.629754350085384695e-03,-9.793524590451845313e+00
9.999999998692680192e-01,-1.630493563985550105e-03,-9.793524522576801061e+00
9.999999998823412284e-01,-1.631232778016699280e-03,-9.793524454670977875e+00
9.999999998941071500e-01,-1.631971992178890335e-03,-9.793524386734381082e+00
9.999999999046964572e-01,-1.632711206472181814e-03,-9.793524318767010683e+00
9.999999999142268337e-01,-1.633450420896632701e-03,-9.793524250768864903e+00
9.999999999228041947e-01,-1.634189635452300672e-03,-9.793524182739941963e+00
9.999999999305237974e-01,-1.634928850139245144e-03,-9.793524114680243642e+00
9.999999999374714621e-01,-1.635668064957524230e-03,-9.793524046589773491e+00
9.999999999437243492e-01,-1.636407279907197776e-03,-9.793523978468527957e+00
9.999999999493519587e-01,-1.637146494988323681e-03,-9.793523910316503489e+00
9.999999999544167961e-01,-1.637885710200960923e-03,-9.793523842133707191e+00
9.999999999589751498e-01,-1.638624925545168701e-03,-9.793523773920133735e+00
9.999999999630776459e-01,-1.639364141021006430e-03,-9.793523705675784896e+00
9.999999999667699146e-01,-1.640103356628532438e-03,-9.793523637400666004e+00
9.999999999700929232e-01,-1.640842572367805924e-03,-9.793523569094768177e+00
9.999999999730836420e-01,-1.641581788238886301e-03,-9.793523500758094968e+00
9.999999999757752667e-01,-1.642321004241832768e-03,-9.793523432390646377e+00
9.999999999781977733e-01,-1.643060220376704088e-03,-9.793523363992424180e+00
9.999999999803780293e-01,-1.643799436643559025e-03,-9.793523295563426601e+00
9.999999999823402375e-01,-1.644538653042458293e-03,-9.793523227103651863e+00
9.999999999841061582e-01,-1.645277869573459574e-03,-9.793523158613108848e+00
9.999999999856955535e-01,-1.646017086236623147e-03,-9.793523090091781569e+00
9.999999999871259648e-01,-1.646756303032007561e-03,-9.793523021539686013e+00
9.999999999884133794e-01,-1.647495519959672229e-03,-9.793522952956811523e+00
9.999999999895720082e-01,-1.648234737019676783e-03,-9.793522884343163426e+00
9.999999999906148407e-01,-1.648973954212079769e-03,-9.793522815698738171e+00
9.999999999915533122e-01,-1.649713171536941470e-03,-9.793522747023541086e+00
9.999999999923979699e-01,-1.650452388994320214e-03,-9.793522678317565067e+00
9.999999999931581396e-01,-1.651191606584275851e-03,-9.793522609580820770e+00
9.999999999938423700e-01,-1.651930824306867794e-03,-9.793522540813292210e+00
9.999999999944580997e-01,-1.652670042162154808e-03,-9.793522472014995373e+00
9.999999999950123231e-01,-1.653409260150196739e-03,-9.793522403185923153e+00
9.999999999955110352e-01,-1.654148478271053003e-03,-9.793522334326073775e+00
9.999999999959598984e-01,-1.654887696524782363e-03,-9.793522265435450791e+00
9.999999999963639086e-01,-1.655626914911444885e-03,-9.793522196514048872e+00
9.999999999967275066e-01,-1.656366133431098897e-03,-9.793522127561875124e+00
9.999999999970548004e-01,-1.657105352083804465e-03,-9.793522058578925993e+00
9.999999999973493425e-01,-1.657844570869621004e-03,-9.793521989565203256e+00
9.999999999976143528e-01,-1.658583789788607710e-03,-9.793521920520701585e+00
9.999999999978529397e-01,-1.659323008840823998e-03,-9.793521851445428084e+00
9.999999999980676568e-01,-1.660062228026328848e-03,-9.793521782339377424e+00
9.999999999982608356e-01,-1.660801447345181892e-03,-9.793521713202553158e+00
9.999999999984346966e-01,-1.661540666797442977e-03,-9.793521644034953511e+00
9.999999999985912380e-01,-1.662279886383170435e-03,-9.793521574836578480e+00
9.999999999987321253e-01,-1.663019106102424545e-03,-9.793521505607428068e+00
9.999999999988589128e-01,-1.663758325955264723e-03,-9.793521436347502274e+00
9.999999999989730437e-01,-1.664497545941748865e-03,-9.793521367056802873e+00
9.999999999990757393e-01,-1.665236766061937903e-03,-9.793521297735326314e+00
9.999999999991681099e-01,-1.665975986315890818e-03,-9.793521228383076149e+00
9.999999999992512656e-01,-1.666715206703667240e-03,-9.793521159000052378e+00
9.999999999993260946e-01,-1.667454427225325067e-03,-9.793521089586249673e+00
9.999999999993934852e-01,-1.668193647880925447e-03,-9.793521020141675137e+00
9.999999999994541033e-01,-1.668932868670527144e-03,-9.793520950666325220e+00
9.999999999995087263e-01,-1.669672089594189139e-03,-9.793520881160199920e+00
9.999999999995577982e-01,-1.670411310651971062e-03,-9.793520811623297462e+00
9.999999999996019850e-01,-1.671150531843932545e-03,-9.793520742055623174e+00
9.999999999996417310e-01,-1.671889753170132569e-03,-9.793520672457169951e+00
