ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.601789675116585238e-03,-1.926753327919175662e-04,-2.117407516450235845e-03
3.601789603912002209e-03,-1.927655365235210201e-04,-2.117407637571900626e-03
3.601789532674079530e-03,-1.928557402569265806e-04,-2.117407758750267446e-03
3.601789461402818068e-03,-1.929459439919458947e-04,-2.117407879985336305e-03
3.601789390098215655e-03,-1.930361477284096101e-04,-2.117408001277108071e-03
3.601789318760274458e-03,-1.931263514661652066e-04,-2.117408122625582742e-03
3.601789247388994045e-03,-1.932165552050754513e-04,-2.117408244030758585e-03
3.601789175984373547e-03,-1.933067589450168536e-04,-2.117408365492638202e-03
3.601789104546412965e-03,-1.933969626858781743e-04,-2.117408487011219857e-03
3.601789033075113600e-03,-1.934871664275594500e-04,-2.117408608586503118e-03
3.601788961570475019e-03,-1.935773701699705564e-04,-2.117408730218489285e-03
3.601788890032496353e-03,-1.936675739130304765e-04,-2.117408851907178358e-03
3.601788818461178036e-03,-1.937577776566661893e-04,-2.117408973652569904e-03
3.601788746856520070e-03,-1.938479814008121547e-04,-2.117409095454663489e-03
3.601788675218522019e-03,-1.939381851454091753e-04,-2.117409217313459546e-03
3.601788603547185184e-03,-1.940283888904040981e-04,-2.117409339228957642e-03
3.601788531842508700e-03,-1.941185926357490285e-04,-2.117409461201159079e-03
3.601788460104492131e-03,-1.942087963814009236e-04,-2.117409583230062554e-03
3.601788388333136345e-03,-1.942990001273209148e-04,-2.117409705315668068e-03
3.601788316528440909e-03,-1.943892038734741450e-04,-2.117409827457976054e-03
3.601788244690405389e-03,-1.944794076198291994e-04,-2.117409949656986947e-03
3.601788172819030652e-03,-1.945696113663577262e-04,-2.117410071912699879e-03
3.601788100914316264e-03,-1.946598151130343279e-04,-2.117410194225114849e-03
3.601788028976261793e-03,-1.947500188598360465e-04,-2.117410316594232726e-03
3.601787957004868104e-03,-1.948402226067422552e-04,-2.117410439020053076e-03
3.601787885000134765e-03,-1.949304263537344952e-04,-2.117410561502575464e-03
3.601787812962062209e-03,-1.950206301007958532e-04,-2.117410684041799891e-03
3.601787740890649570e-03,-1.951108338479114212e-04,-2.117410806637727225e-03
3.601787668785896412e-03,-1.952010375950676197e-04,-2.117410929290357031e-03
3.601787596647804471e-03,-1.952912413422521973e-04,-2.117411051999688876e-03
3.601787524476372446e-03,-1.953814450894542033e-04,-2.117411174765723627e-03
3.601787452271600770e-03,-1.954716488366637446e-04,-2.117411297588459983e-03
3.601787380033489444e-03,-1.955618525838719848e-04,-2.117411420467898812e-03
3.601787307762038901e-03,-1.956520563310708196e-04,-2.117411543404040114e-03
3.601787235457247840e-03,-1.957422600782531203e-04,-2.117411666396883888e-03
3.601787163119117563e-03,-1.958324638254123275e-04,-2.117411789446431002e-03
3.601787090747648069e-03,-1.959226675725425865e-04,-2.117411912552679288e-03
3.601787018342837189e-03,-1.960128713196385847e-04,-2.117412035715630046e-03
3.601786945904687526e-03,-1.961030750666956600e-04,-2.117412158935283277e-03
3.601786873433198647e-03,-1.961932788137095299e-04,-2.117412282211638980e-03
3.601786800928369250e-03,-1.962834825606763183e-04,-2.117412405544696723e-03
3.601786728390200202e-03,-1.963736863075924745e-04,-2.117412528934456938e-03
3.601786655818691937e-03,-1.964638900544549897e-04,-2.117412652380919625e-03
3.601786583213843155e-03,-1.965540938012609639e-04,-2.117412775884084785e-03
3.601786510575655156e-03,-1.966442975480078761e-04,-2.117412899443951550e-03
3.601786437904127072e-03,-1.967345012946935038e-04,-2.117413023060520788e-03
3.601786365199259338e-03,-1.968247050413156514e-04,-2.117413146733792498e-03
3.601786292461051520e-03,-1.969149087878725572e-04,-2.117413270463767549e-03
3.601786219689504485e-03,-1.970051125343625948e-04,-2.117413394250443337e-03
3.601786146884616933e-03,-1.970953162807840837e-04,-2.117413518093822465e-03
3.601786074046390163e-03,-1.971855200271358313e-04,-2.117413641993903632e-03
3.601786001174823743e-03,-1.972757237734164282e-04,-2.117413765950686838e-03
3.601785928269916805e-03,-1.973659275196248172e-04,-2.117413889964172083e-03
3.601785855331670651e-03,-1.974561312657600767e-04,-2.117414014034360234e-03
3.601785782360084846e-03,-1.975463350118212039e-04,-2.117414138161250858e-03
3.601785709355158523e-03,-1.976365387578074128e-04,-2.117414262344843087e-03
3.601785636316892115e-03,-1.977267425037179715e-04,-2.117414386585137788e-03
3.601785563245286925e-03,-1.978169462495521752e-04,-2.117414510882134962e-03
3.601785490140340783e-03,-1.979071499953094276e-04,-2.117414635235834175e-03
3.601785417002054991e-03,-1.979973537409891867e-04,-2.117414759646235860e-03
3.601785343830429548e-03,-1.980875574865908833e-04,-2.117414884113339585e-03
3.601785270625464455e-03,-1.981777612321141378e-04,-2.117415008637146216e-03
3.601785197387159711e-03,-1.982679649775585438e-04,-2.117415133217654018e-03
3.601785124115514884e-03,-1.983581687229236945e-04,-2.117415257854864726e-03
3.601785050810529104e-03,-1.984483724682092648e-04,-2.117415382548778341e-03
3.601784977472204542e-03,-1.985385762134149023e-04,-2.117415507299393127e-03
3.601784904100539895e-03,-1.986287799585403360e-04,-2.117415632106710386e-03
3.601784830695535164e-03,-1.987189837035853760e-04,-2.117415756970730551e-03
3.601784757257190783e-03,-1.988091874485496701e-04,-2.117415881891451888e-03
3.601784683785506317e-03,-1.988993911934331098e-04,-2.117416006868876131e-03
3.601784610280482201e-03,-1.989895949382353970e-04,-2.117416131903002412e-03
3.601784536742118001e-03,-1.990797986829565046e-04,-2.117416256993831167e-03
3.601784463170413283e-03,-1.991700024275960530e-04,-2.117416382141361960e-03
3.601784389565368914e-03,-1.992602061721540153e-04,-2.117416507345594792e-03
3.601784315926984895e-03,-1.993504099166302287e-04,-2.117416632606530531e-03
3.601784242255260358e-03,-1.994406136610245577e-04,-2.117416757924167874e-03
3.601784168550196605e-03,-1.995308174053369481e-04,-2.117416883298507257e-03
3.601784094811792333e-03,-1.996210211495671018e-04,-2.117417008729549112e-03
3.601784021040048411e-03,-1.997112248937151543e-04,-2.117417134217293440e-03
3.601783947234964405e-03,-1.998014286377807532e-04,-2.117417259761739372e-03
3.601783873396540749e-03,-1.998916323817639528e-04,-2.117417385362887778e-03
3.601783799524776574e-03,-1.999818361256646717e-04,-2.117417511020738656e-03
3.601783725619672749e-03,-2.000720398694828285e-04,-2.117417636735291573e-03
3.601783651681228406e-03,-2.001622436132182608e-04,-2.117417762506546529e-03
3.601783577709444847e-03,-2.002524473568709413e-04,-2.117417888334503524e-03
3.601783503704320769e-03,-2.003426511004408159e-04,-2.117418014219162991e-03
3.601783429665857041e-03,-2.004328548439278845e-04,-2.117418140160524931e-03
3.601783355594052796e-03,-2.005230585873318762e-04,-2.117418266158588476e-03
3.601783281488908466e-03,-2.006132623306528721e-04,-2.117418392213354060e-03
3.601783207350424051e-03,-2.007034660738908182e-04,-2.117418518324822550e-03
3.601783133178600854e-03,-2.007936698170456602e-04,-2.117418644492992646e-03
3.601783058973435838e-03,-2.008838735601172897e-04,-2.117418770717865214e-03
3.601782984734931171e-03,-2.009740773031056795e-04,-2.117418896999439821e-03
3.601782910463087288e-03,-2.010642810460108027e-04,-2.117419023337716467e-03
3.601782836157903320e-03,-2.011544847888325778e-04,-2.117419149732695152e-03
3.601782761819377968e-03,-2.012446885315709506e-04,-2.117419276184376309e-03
3.601782687447513832e-03,-2.013348922742258941e-04,-2.117419402692759505e-03
3.601782613042309178e-03,-2.014250960167973811e-04,-2.117419529257844740e-03
3.601782538603764440e-03,-2.015152997592853032e-04,-2.117419655879632014e-03
3.601782464131879184e-03,-2.016055035016896875e-04,-2.117419782558121761e-03
3.601782389626654278e-03,-2.016957072440103986e-04,-2.117419909293313113e-03
3.601782315088089721e-03,-2.017859109862474634e-04,-2.117420036085206937e-03
3.601782240516185080e-03,-2.018761147284008821e-04,-2.117420162933802801e-03
3.601782165910939488e-03,-2.019663184704704648e-04,-2.117420289839100269e-03
3.601782091272353378e-03,-2.020565222124563471e-04,-2.117420416801101078e-03
3.601782016600428050e-03,-2.021467259543583393e-04,-2.117420543819803058e-03
3.601781941895162206e-03,-2.022369296961764684e-04,-2.117420670895207076e-03
3.601781867156556276e-03,-2.023271334379106803e-04,-2.117420798027313568e-03
3.601781792384610697e-03,-2.024173371795609478e-04,-2.117420925216122098e-03
3.601781717579324166e-03,-2.025075409211272168e-04,-2.117421052461632668e-03
3.601781642740698418e-03,-2.025977446626094601e-04,-2.117421179763845276e-03
3.601781567868731718e-03,-2.026879484040076506e-04,-2.117421307122759923e-03
3.601781492963425368e-03,-2.027781521453216800e-04,-2.117421434538377042e-03
3.601781418024777633e-03,-2.028683558865516023e-04,-2.117421562010695767e-03
3.601781343052790681e-03,-2.029585596276973364e-04,-2.117421689539716531e-03
3.601781268047463212e-03,-2.030487633687588279e-04,-2.117421817125440201e-03
3.601781193008796525e-03,-2.031389671097360227e-04,-2.117421944767865043e-03
3.601781117936788453e-03,-2.032291708506289479e-04,-2.117422072466992357e-03
3.601781042831440731e-03,-2.033193745914374680e-04,-2.117422200222821710e-03
3.601780967692752491e-03,-2.034095783321616371e-04,-2.117422328035353535e-03
3.601780892520724600e-03,-2.034997820728014011e-04,-2.117422455904586533e-03
3.601780817315356192e-03,-2.035899858133567058e-04,-2.117422583830522002e-03
3.601780742076646832e-03,-2.036801895538275240e-04,-2.117422711813159511e-03
3.601780666804597821e-03,-2.037703932942137473e-04,-2.117422839852498625e-03
3.601780591499208727e-03,-2.038605970345154300e-04,-2.117422967948540211e-03
3.601780516160479114e-03,-2.039508007747324906e-04,-2.117423096101284270e-03
3.601780440788409417e-03,-2.040410045148648751e-04,-2.117423224310729934e-03
3.601780365382999637e-03,-2.041312082549126647e-04,-2.117423352576877204e-03
3.601780289944249338e-03,-2.042214119948756426e-04,-2.117423480899726946e-03
3.601780214472158521e-03,-2.043116157347539443e-04,-2.117423609279278727e-03
3.601780138966727621e-03,-2.044018194745473530e-04,-2.117423737715532547e-03
3.601780063427956636e-03,-2.044920232142559500e-04,-2.117423866208487972e-03
3.601779987855845133e-03,-2.045822269538797352e-04,-2.117423994758145869e-03
3.601779912250393113e-03,-2.046724306934185190e-04,-2.117424123364505372e-03
3.601779836611601008e-03,-2.047626344328723827e-04,-2.117424252027567348e-03
3.601779760939468819e-03,-2.048528381722412449e-04,-2.117424380747331362e-03
3.601779685233996112e-03,-2.049430419115250786e-04,-2.117424509523796548e-03
3.601779609495183321e-03,-2.050332456507238566e-04,-2.117424638356964206e-03
3.601779533723029579e-03,-2.051234493898374976e-04,-2.117424767246834337e-03
3.601779457917536186e-03,-2.052136531288660287e-04,-2.117424896193406073e-03
3.601779382078702275e-03,-2.053038568678093958e-04,-2.117425025196679848e-03
3.601779306206527413e-03,-2.053940606066675175e-04,-2.117425154256655662e-03
3.601779230301012900e-03,-2.054842643454403938e-04,-2.117425283373333082e-03
3.601779154362157870e-03,-2.055744680841279975e-04,-2.117425412546712540e-03
3.601779078389962755e-03,-2.056646718227302204e-04,-2.117425541776794470e-03
3.601779002384425821e-03,-2.057548755612471165e-04,-2.117425671063577573e-03
3.601778926345550105e-03,-2.058450792996785776e-04,-2.117425800407063147e-03
3.601778850273333870e-03,-2.059352830380246848e-04,-2.117425929807250761e-03
3.601778774167776684e-03,-2.060254867762852213e-04,-2.117426059264139980e-03
3.601778698028878546e-03,-2.061156905144602956e-04,-2.117426188777731238e-03
