ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.200012084394838041e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200012174576887958e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200012264758938585e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200012354940988502e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200012445123039129e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200012535305089045e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200012625487138962e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200012715669188879e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200012805851239506e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200012896033289422e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200012986215339339e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200013076397389966e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200013166579439172e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200013256761489089e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200013346943539005e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200013437125589633e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200013527307639549e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200013617489689466e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200013707671739382e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200013797853789299e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200013888035838505e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200013978217889132e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200014068399939049e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200014158581988966e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200014248764038882e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200014338946088799e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200014429128138715e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200014519310188632e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200014609492237838e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200014699674287755e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200014789856337671e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200014880038387588e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200014970220437505e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200015060402486711e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200015150584536627e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200015240766586544e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200015330948636461e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200015421130685667e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200015511312734873e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200015601494784789e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200015691676834706e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200015781858884623e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200015872040933829e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200015962222983745e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200016052405033662e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200016142587082868e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200016232769132785e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200016322951181991e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200016413133231907e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200016503315281824e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200016593497331030e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200016683679380236e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200016773861429442e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200016864043479359e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200016954225528565e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200017044407577771e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200017134589627688e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200017224771676894e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200017314953726810e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200017405135776016e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200017495317825222e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200017585499875139e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200017675681924345e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200017765863973551e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200017856046022757e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200017946228072674e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200018036410121880e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200018126592171086e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200018216774220292e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200018306956269498e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200018397138318704e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200018487320368621e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200018577502417827e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200018667684467033e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200018757866516239e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200018848048565445e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200018938230614651e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200019028412663857e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200019118594713063e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200019208776761559e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200019298958810765e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200019389140859971e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200019479322909177e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200019569504958383e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200019659687007589e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200019749869056795e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200019840051106002e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200019930233155208e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200020020415203703e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200020110597252909e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200020200779302115e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200020290961350611e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200020381143399817e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200020471325449023e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200020561507497519e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200020651689546725e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200020741871595931e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200020832053644426e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200020922235693632e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200021012417742128e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200021102599791334e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200021192781839829e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200021282963889035e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200021373145937531e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200021463327986737e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200021553510035233e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200021643692084439e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200021733874132934e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200021824056181430e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200021914238230636e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200022004420279131e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200022094602328337e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200022184784377544e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200022274966426039e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200022365148474535e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200022455330523030e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200022545512571526e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200022635694620732e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200022725876669227e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200022816058717723e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200022906240766218e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200022996422814714e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200023086604863209e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200023176786911705e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200023266968960911e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200023357151009407e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200023447333057902e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200023537515106398e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200023627697154893e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200023717879203389e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200023808061251884e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200023898243300380e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200023988425348875e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200024078607397371e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200024168789446577e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200024258971494362e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200024349153542857e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200024439335591353e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200024529517639849e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200024619699687634e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200024709881736129e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200024800063784625e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200024890245833120e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200024980427881616e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200025070609930111e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200025160791977896e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200025250974026392e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200025341156074887e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200025431338122672e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200025521520171168e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200025611702219663e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200025701884268159e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200025792066315944e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200025882248364439e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200025972430412224e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200026062612460009e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200026152794509215e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200026242976557000e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200026333158605496e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200026423340653281e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200026513522701066e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200026603704748851e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200026693886798057e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200026784068845842e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200026874250893627e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200026964432941412e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200027054614989908e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200027144797037693e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200027234979086188e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200027325161133973e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200027415343181758e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200027505525229543e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200027595707277328e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200027685889325824e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200027776071373609e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200027866253421394e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200027956435469179e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200028046617516964e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200028136799565459e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200028226981613244e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200028317163661029e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200028407345708814e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200028497527756599e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200028587709805095e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200028677891852880e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200028768073899954e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200028858255947739e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200028948437996235e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200029038620044020e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200029128802091094e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200029218984138879e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200029309166186664e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200029399348234449e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200029489530282234e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200029579712330019e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200029669894377093e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200029760076425589e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200029850258472663e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200029940440520448e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200030030622568233e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200030120804616018e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200030210986663803e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200030301168710878e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200030391350757952e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200030481532806448e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200030571714853522e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200030661896901307e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200030752078948382e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200030842260996167e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200030932443043952e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200031022625091026e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200031112807138811e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200031202989186596e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200031293171233671e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200031383353280745e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200031473535328530e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200031563717375604e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200031653899423389e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200031744081471174e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200031834263518249e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200031924445565323e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200032014627612398e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200032104809660183e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200032194991707257e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200032285173754332e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200032375355802117e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200032465537849191e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200032555719896266e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200032645901944051e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200032736083991125e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200032826266038199e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200032916448085274e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200033006630132348e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200033096812179423e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200033186994226497e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200033277176274282e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200033367358321357e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200033457540368431e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200033547722415506e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200033637904462580e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200033728086509655e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200033818268556729e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200033908450603803e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200033998632650878e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200034088814697952e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200034178996745027e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200034269178792101e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200034359360839176e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200034449542885540e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200034539724933325e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200034629906979688e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.200034720089026763e+01,1.199999999999999858e+02,0.000000000000000000e+00
