gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200041022666462709e+01,1.199999713903448537e+02,-1.683970860194377250e+00,9.984076317271393108e+00,1.537057852793773660e-01,1.815245198670707022e-02
3.200050378767326720e+01,1.200000154797469349e+02,-1.283862192008757930e+01,9.946039473927841712e+00,-3.698607242007299900e-02,2.223318176870356377e-02
3.200050506890737267e+01,1.200000289297309166e+02,7.181778812688333957e+00,1.002701381773339762e+01,-5.840095836663385109e-02,8.588418512496089063e-02
3.200040306277470137e+01,1.199999670326944425e+02,5.971893064299422349e+00,1.001600891493388623e+01,3.386454575177599846e-02,3.324352480411307126e-02
3.200057688718891313e+01,1.200000108508919965e+02,-5.144575879685015174e+00,1.000225896550738014e+01,4.422587921147197454e-02,4.745634172059638028e-02
3.200049268391762070e+01,1.199999730655890033e+02,-1.461984321129319930e+01,1.004326201536868979e+01,-8.992408078016057849e-02,6.785298432742595254e-02
3.200052078366036312e+01,1.199999948691631033e+02,6.648842692057162829e+00,9.961600921397911534e+00,5.135820892878271288e-02,1.244966808626387332e-02
3.200051996930612574e+01,1.200000053844820798e+02,5.943504794031826410e-01,1.006867396242197721e+01,-4.580652672031910316e-03,-2.342090381803182617e-02
3.200052701823582879e+01,1.199999983368745688e+02,-4.518521751392587937e+00,1.004247418302940886e+01,-6.537177699682629245e-04,3.932897657818881093e-02
3.200056120467708354e+01,1.199999649029807784e+02,-4.213925637276517477e+00,1.001982096766323593e+01,-3.109850656998970251e-04,2.503343179324005185e-02
3.200056777528248375e+01,1.200000169820231832e+02,-9.656152619956090533e+00,9.989074981026902833e+00,2.555628386714588543e-02,-5.874623804728883875e-02
3.200057140162635960e+01,1.200000119070050175e+02,-1.502001591422039084e+01,9.990827709422898550e+00,-1.081597471874387768e-02,-6.651223513144452655e-03
3.200051207371929252e+01,1.200000807375422625e+02,-1.108267864705213990e+00,1.001244060902148547e+01,9.235555180182829921e-03,-1.673684003120392422e-02
3.200047724599182430e+01,1.200000115280087840e+02,-6.234331427591312647e+00,1.002558470270652080e+01,2.050215760550735608e-02,-2.920930953856855881e-03
3.200056824230912866e+01,1.199999485656178706e+02,1.234956488972768263e+01,9.959833259871613720e+00,1.158262010081422266e-01,9.740713299354107277e-03
3.200055586284953790e+01,1.199999332666119898e+02,1.008949174805513138e+01,9.851508244260742231e+00,7.026864669423052434e-02,8.871941541940752199e-03
3.200057612105018734e+01,1.200000026908786879e+02,1.252004255914016539e+01,1.001728917235230654e+01,6.458458540038029827e-02,3.001907593475570957e-02
3.200060378149152029e+01,1.199999618861201043e+02,2.690351924711419596e+00,9.889136937653672632e+00,-5.542798828398775440e-02,4.049208397091925982e-02
3.200066199808090772e+01,1.199999198896283019e+02,4.551715906345435769e+00,9.962852538732153818e+00,-2.976677902918821797e-02,-5.029419702623847809e-04
3.200058614773470822e+01,1.199999826469254600e+02,-2.094405560356207840e-01,1.006727913555773668e+01,9.049909165737243452e-03,-1.028262414096128841e-02
