mag_x (uT),mag_y (uT),mag_z (uT)
3.252709422595805222e+01,-3.609420730976750757e+00,3.770936020083971130e+01
3.251616814277418399e+01,-3.613500649056035741e+00,3.771554983443930809e+01
3.253195774903432635e+01,-3.604347875570982573e+00,3.771981071255564899e+01
3.251751057809251932e+01,-3.602369927816530648e+00,3.768582191812143378e+01
3.252235927256221970e+01,-3.611373939600307281e+00,3.770463256327739998e+01
3.251239820993628626e+01,-3.619423030149846010e+00,3.771405294277118969e+01
3.253864523491613170e+01,-3.598953893270765203e+00,3.770161982408193779e+01
3.252228868302506015e+01,-3.629320604726865795e+00,3.771030038096099446e+01
3.251574978073526978e+01,-3.604141318598033550e+00,3.770479910844223070e+01
3.251766637557185646e+01,-3.598589713877606844e+00,3.770059068327238805e+01
3.253275096200383842e+01,-3.615560932582229992e+00,3.770816265542033108e+01
3.252024747271788385e+01,-3.601532639709573935e+00,3.770544862762699978e+01
3.250991115094583250e+01,-3.618216862887384089e+00,3.769809803371180834e+01
3.252896192681595977e+01,-3.614649046595518112e+00,3.771370820056500150e+01
3.251591121458825029e+01,-3.610001832475572492e+00,3.768872178382787297e+01
3.251014941454759821e+01,-3.616932306658534380e+00,3.770616225049526093e+01
3.250071935147501989e+01,-3.599789018686200048e+00,3.769199897050303605e+01
3.252297499728059904e+01,-3.619302649482465384e+00,3.769282190602513793e+01
3.251492565502439192e+01,-3.617499872748801248e+00,3.771239781662810486e+01
3.251343718537078331e+01,-3.606497399076622479e+00,3.769799455552841749e+01
3.252800170902249022e+01,-3.623752597981027446e+00,3.768041107351018582e+01
3.251431696469045818e+01,-3.617476221672742742e+00,3.770820931145039623e+01
3.251701563203780410e+01,-3.605493561674947944e+00,3.771280609301755504e+01
3.252039639922600145e+01,-3.612410425919875046e+00,3.769246660296482787e+01
3.252513479356381509e+01,-3.612578102128950253e+00,3.770843420423332759e+01
3.250082362794569946e+01,-3.617686077511878651e+00,3.769033664897447267e+01
3.252500787950490491e+01,-3.600617792785040461e+00,3.769713665808187386e+01
3.250834438293421869e+01,-3.607507200118904134e+00,3.770118795400698275e+01
3.251024333493047180e+01,-3.620516869712625319e+00,3.770650466980399074e+01
3.251492790547792566e+01,-3.602173983349679531e+00,3.768518825552184381e+01
3.253169741837779583e+01,-3.617678655452194025e+00,3.769874586348839074e+01
3.253127787921210512e+01,-3.616134104398443405e+00,3.769333154710429312e+01
3.252568598727236804e+01,-3.611549595867152185e+00,3.770787551796411208e+01
3.253370376529036889e+01,-3.624109245686082836e+00,3.769876672765412451e+01
3.250515275165252405e+01,-3.601994198400177094e+00,3.771009649166897049e+01
3.252409433202263500e+01,-3.601089351850680575e+00,3.769483200502435238e+01
3.251301521460246136e+01,-3.604754763971103948e+00,3.769880449617348717e+01
3.251084843498074406e+01,-3.602396595393940970e+00,3.770506480977685015e+01
3.252228958504846190e+01,-3.632544438676774234e+00,3.771937635392971089e+01
3.252438593123611810e+01,-3.620910500555330813e+00,3.772044212084485082e+01
3.251295540351228652e+01,-3.618948450012755558e+00,3.769962735469233905e+01
3.251417537634747390e+01,-3.609812302859205513e+00,3.771819597557635007e+01
3.251026016065847557e+01,-3.613904829073592229e+00,3.771012155108902419e+01
3.252168114592726766e+01,-3.613686041926843284e+00,3.770180700937753215e+01
3.252981434246540005e+01,-3.592516570212296756e+00,3.769546084806886199e+01
3.252495755612592632e+01,-3.604014645390011928e+00,3.770863753043525435e+01
3.250992509716682122e+01,-3.617648980046370699e+00,3.769757763813989015e+01
3.252091845404076764e+01,-3.604647440650043055e+00,3.769905184905436357e+01
3.251386779296274199e+01,-3.623062229400577650e+00,3.771338934951327815e+01
3.252176701036898976e+01,-3.614082402007736228e+00,3.770670586915266398e+01
3.252865066966975149e+01,-3.625353970241765200e+00,3.768454237925046613e+01
3.250636114299703650e+01,-3.621974184432586785e+00,3.770520726846392989e+01
3.251043893481494251e+01,-3.620123697443331956e+00,3.770800911888987628e+01
3.252497411880673184e+01,-3.596752753105649347e+00,3.770228041410737063e+01
3.252655513725030545e+01,-3.629703934044993918e+00,3.771409610463990703e+01
3.251599414375991870e+01,-3.615076967059718260e+00,3.769510380069576172e+01
3.250424279620821721e+01,-3.615215846970720737e+00,3.771702908488946093e+01
3.252410511529615889e+01,-3.620558259973325033e+00,3.770133589650493633e+01
3.251185913935389493e+01,-3.596697036255912305e+00,3.769655043932368699e+01
3.252422118322459710e+01,-3.619920771449951502e+00,3.770110825655190467e+01
3.253481339522247140e+01,-3.597788537801243969e+00,3.770936170221516903e+01
3.253090356160040386e+01,-3.606101624582071175e+00,3.767995982818826661e+01
3.252440185750506885e+01,-3.605439725706160559e+00,3.771450530936102297e+01
3.250964875341168181e+01,-3.599135047915095864e+00,3.771449298776847314e+01
3.251976179530350919e+01,-3.598144492787042292e+00,3.770088299707271773e+01
3.251527437101585605e+01,-3.616132180330980717e+00,3.770059984657398644e+01
3.252651149050083035e+01,-3.614950841905802292e+00,3.769508848290572445e+01
3.251385195935868921e+01,-3.609568920363474209e+00,3.769228696184017480e+01
3.252590367877404276e+01,-3.598417241958587809e+00,3.768807353592498544e+01
3.251099657008472832e+01,-3.616556370307813406e+00,3.769874637016511798e+01
3.250472432866940409e+01,-3.593111597602084206e+00,3.771056854263895985e+01
3.251191592677631803e+01,-3.615764016070366349e+00,3.770592038475958674e+01
3.250901896379661338e+01,-3.601599684144220603e+00,3.768567024474665317e+01
3.251434650120646808e+01,-3.608849732963840928e+00,3.767940794125464521e+01
3.252722452754558446e+01,-3.635063707376553488e+00,3.772095108577246236e+01
3.253912521718351059e+01,-3.613913346688987005e+00,3.769959367933137173e+01
3.249864876091912436e+01,-3.612939127714656529e+00,3.771719721316291185e+01
3.251326344208961672e+01,-3.604917932505114386e+00,3.769464520626839033e+01
3.251970170895558709e+01,-3.610644067007738212e+00,3.769147677538270358e+01
3.253514221522927130e+01,-3.596814704012418318e+00,3.770513299212351654e+01
3.253521555413748700e+01,-3.611972993269848331e+00,3.771061953336501915e+01
3.251307230631672951e+01,-3.601355132730444719e+00,3.770508382466150721e+01
3.252083976266942500e+01,-3.593349384720275985e+00,3.770724360668069153e+01
3.252172161462232225e+01,-3.612643907342258487e+00,3.769874812717075230e+01
3.251525238813149343e+01,-3.621637710709444846e+00,3.770949293082399834e+01
3.250786398843580116e+01,-3.597755200877672532e+00,3.771620873885980529e+01
3.251759468518770291e+01,-3.604898373293238922e+00,3.769858088486685688e+01
3.252210461830193822e+01,-3.578936669273515392e+00,3.771036657906697798e+01
3.250362423099910103e+01,-3.626628896069561847e+00,3.771309357164724219e+01
3.251881985429000821e+01,-3.614378526888070819e+00,3.769512319839572001e+01
3.250383072096755654e+01,-3.607149177101561133e+00,3.769731639635018894e+01
3.253858255464951554e+01,-3.611346806445973723e+00,3.768714933860488969e+01
3.251272832122663914e+01,-3.611195538936284866e+00,3.770498989058595640e+01
3.252610777948549980e+01,-3.631461009844881183e+00,3.768751757120390522e+01
3.253078822308400220e+01,-3.593293547963325452e+00,3.770930183312588468e+01
3.250646924329687693e+01,-3.600927357374799964e+00,3.771370503233581672e+01
3.252560757044636119e+01,-3.590984656417155030e+00,3.769361806125031222e+01
3.252362150239630978e+01,-3.628172686770569033e+00,3.769971968255332229e+01
3.251852693789206228e+01,-3.624193463074812716e+00,3.769761363776512297e+01
3.251680779885747086e+01,-3.591956130222358379e+00,3.768197725743498694e+01
3.250376661007386758e+01,-3.596498686978908399e+00,3.770399893041779649e+01
3.251838084628052172e+01,-3.605240644839379005e+00,3.770300181840492826e+01
3.251109768026240232e+01,-3.604167523347793889e+00,3.770259769690876084e+01
3.253160519069502499e+01,-3.590632091192289987e+00,3.771047538887769690e+01
3.253408176794983575e+01,-3.596694311762606233e+00,3.770322601837977317e+01
3.251984603501661297e+01,-3.600425248718971627e+00,3.768104167122099568e+01
3.251359224348654919e+01,-3.620334695928722812e+00,3.770923674723159280e+01
3.253538723659282539e+01,-3.621537863436047999e+00,3.770488138288089885e+01
3.251517860704392859e+01,-3.591804538876033348e+00,3.769562982003494511e+01
3.252936419239468790e+01,-3.613034845620209268e+00,3.768669613965245446e+01
3.252005313911207907e+01,-3.621769409193736688e+00,3.769875961466909331e+01
3.253296725972412418e+01,-3.595942646700097001e+00,3.768277498008141890e+01
3.250682935684832131e+01,-3.611977931599731129e+00,3.770481128889228728e+01
3.250483644224858892e+01,-3.620208605274103153e+00,3.770212223099432691e+01
3.251232514543462315e+01,-3.624446236989019798e+00,3.770142675518805930e+01
3.250507531121687066e+01,-3.627130531786434187e+00,3.771374147125138876e+01
3.251619785232210802e+01,-3.619438956905311144e+00,3.768448841795298421e+01
3.253265034288217095e+01,-3.624848896501998041e+00,3.769246342366830049e+01
3.251166575847843632e+01,-3.617979231952824559e+00,3.770332009399520956e+01
3.252315035869869320e+01,-3.614657994537990859e+00,3.766931751463173583e+01
3.250848424226180100e+01,-3.600797270162211738e+00,3.769903156921510146e+01
3.252496634806814768e+01,-3.623153336565623661e+00,3.770758330422828664e+01
3.253446380493901557e+01,-3.613480793135599889e+00,3.769901830551153665e+01
3.252734240352724271e+01,-3.617318990318239003e+00,3.771142858364731154e+01
3.250793138684896633e+01,-3.622225961529025984e+00,3.770346034286320247e+01
3.251392824485514410e+01,-3.599628911586345570e+00,3.769485040502971884e+01
3.252579697721170504e+01,-3.613807016620371293e+00,3.771430953582991208e+01
3.252316593476075468e+01,-3.609271202828445269e+00,3.768968600829251159e+01
3.252659676620456253e+01,-3.591862588920808452e+00,3.770087202883988198e+01
3.250814831946571104e+01,-3.605622448026470916e+00,3.771755848765452868e+01
3.249709802119175350e+01,-3.608711112946713762e+00,3.769451997202555305e+01
3.250977808001464098e+01,-3.583517583713688115e+00,3.769695040801857999e+01
3.252388230491203558e+01,-3.590529571229331030e+00,3.770346530165753762e+01
3.251304687000570226e+01,-3.604750144976958559e+00,3.771751292543358858e+01
3.250044898926189774e+01,-3.612957316962011500e+00,3.771893787175316959e+01
3.253246739884482963e+01,-3.615629768470752570e+00,3.769702325676386323e+01
3.251653713234400556e+01,-3.603534462229311064e+00,3.772120057248166347e+01
3.252718984330837060e+01,-3.610371008202841736e+00,3.771528351641615728e+01
3.250682812914181596e+01,-3.613218109880090623e+00,3.772161481939532734e+01
3.252104382332559140e+01,-3.614950316338612524e+00,3.770802385758643283e+01
3.253742990272525759e+01,-3.604035047791891877e+00,3.770822333331059184e+01
3.252295796261566352e+01,-3.619424011208338676e+00,3.771432048957989025e+01
3.252214083823792379e+01,-3.601263031934562875e+00,3.769821371420467671e+01
3.252053804210269305e+01,-3.598867571101581397e+00,3.769373278067723021e+01
3.253531855680104456e+01,-3.619075881700756003e+00,3.769758057009487828e+01
3.250529397185345459e+01,-3.607578233811699508e+00,3.769237544478876600e+01
3.250863735593950565e+01,-3.590420473655901112e+00,3.769488613671283161e+01
3.251711366619857557e+01,-3.612332096082782940e+00,3.769820599197755939e+01
3.251297095852891772e+01,-3.619858506109471019e+00,3.771331687479780470e+01
3.253393151300113573e+01,-3.618528954275785914e+00,3.769835016097890446e+01
3.254443936630880074e+01,-3.614892644610493644e+00,3.771328773728767203e+01
3.251347822384246911e+01,-3.601507198026124623e+00,3.770684384545332790e+01
3.250448497903056477e+01,-3.610179742203863285e+00,3.771178835047960831e+01
3.252338937308834943e+01,-3.612377535894036207e+00,3.768902159538696139e+01
3.252109119285425010e+01,-3.617296120430347983e+00,3.770568330858131390e+01
3.252630525308017440e+01,-3.594313820425417916e+00,3.768707376975892487e+01
3.250946073581677354e+01,-3.610669503736987807e+00,3.770766178953888925e+01
3.253596457774802531e+01,-3.610880054939565653e+00,3.770255791865344008e+01
3.251103081159972419e+01,-3.619042002072849762e+00,3.770672984528602711e+01
3.251056710176448661e+01,-3.613098764169698995e+00,3.770013179875677167e+01
3.250950690313290181e+01,-3.607840879438558357e+00,3.769840402259335121e+01
3.252697613261403831e+01,-3.605081411042797335e+00,3.769930956521395160e+01
3.250197436518259053e+01,-3.602975548127115513e+00,3.768446715705308492e+01
3.251933072903941735e+01,-3.600505759177936582e+00,3.771003749995875864e+01
3.252430011976298374e+01,-3.606765414362608890e+00,3.770177575181497787e+01
3.251655916345627872e+01,-3.612210802704334256e+00,3.769285589048485718e+01
3.251288225850478852e+01,-3.608110638636537804e+00,3.769190748123913437e+01
3.250018127029508008e+01,-3.605932604531662200e+00,3.770185385731182492e+01
3.252097429419028884e+01,-3.610263120319854746e+00,3.773535111369356088e+01
3.253371010213567160e+01,-3.597027383786972621e+00,3.769405789606473434e+01
3.251618461757280443e+01,-3.603932494670987197e+00,3.770330464539475912e+01
3.252116786814890759e+01,-3.617174895095407905e+00,3.770025748735132964e+01
3.252053028761805820e+01,-3.625868254242977429e+00,3.769487666786871216e+01
3.252687690754942196e+01,-3.633130641649988668e+00,3.768785220097027633e+01
3.251836978547267165e+01,-3.617300110227975818e+00,3.770697239980139415e+01
3.251355120731740556e+01,-3.619051456966430713e+00,3.769599648361346311e+01
3.251961496597197510e+01,-3.594209070704883935e+00,3.769711377030112942e+01
3.253813981417064838e+01,-3.595250921021613699e+00,3.770520346793824018e+01
3.252659685464328732e+01,-3.607954091244971906e+00,3.770780242594625520e+01
3.250987914903249276e+01,-3.612961407638049849e+00,3.769466424539008642e+01
3.252052328722660945e+01,-3.615210555363580713e+00,3.770154019210103513e+01
3.253324686625285977e+01,-3.606560889270965742e+00,3.770788100574900881e+01
3.252474509267133840e+01,-3.621790383689270865e+00,3.770425490679124181e+01
3.252026780543649664e+01,-3.603147044172021474e+00,3.770449213509617437e+01
3.250501665798191908e+01,-3.602078432798226260e+00,3.770599520531779092e+01
3.252182084848615773e+01,-3.614290074008661424e+00,3.769950385830281903e+01
3.251604705838871467e+01,-3.612118576632503242e+00,3.768990079189045872e+01
3.251868790179099733e+01,-3.605624484074768876e+00,3.771378124532358100e+01
3.251368010182758184e+01,-3.601805051595198481e+00,3.769833902364864286e+01
3.252159515998551598e+01,-3.614370745645231420e+00,3.772174663923890847e+01
3.252293864794950196e+01,-3.593234979555436581e+00,3.769858933280870161e+01
3.251950812007684988e+01,-3.613401105230209520e+00,3.769984292718516627e+01
3.251875788122706012e+01,-3.599132535044020642e+00,3.772276644818443003e+01
3.252897027094970639e+01,-3.622034988019857238e+00,3.772160507308203847e+01
3.250663912932165545e+01,-3.621862088800603896e+00,3.768598710686562470e+01
3.253732296314189654e+01,-3.609067732213927737e+00,3.772617167062048082e+01
3.254205029565292051e+01,-3.595461121428549234e+00,3.770860710898826085e+01
3.252288130055797666e+01,-3.607288744240608303e+00,3.770794532940330157e+01
3.250793089069745179e+01,-3.626297836161445964e+00,3.771218281814225293e+01
3.252678161466528195e+01,-3.599693141719594092e+00,3.771881903678919912e+01
3.251715852895955550e+01,-3.610643500868297995e+00,3.770332246757078565e+01
3.252316406305151020e+01,-3.613979295952533644e+00,3.769883867717528148e+01
3.252902935720343436e+01,-3.613107277240831916e+00,3.771758960838828045e+01
3.249955905591619398e+01,-3.596580848184717460e+00,3.772412003184143003e+01
3.249717479103899365e+01,-3.607646520781729205e+00,3.770546378242769947e+01
3.252141815898092148e+01,-3.615089585297892594e+00,3.768410390484076800e+01
3.251491262622636924e+01,-3.591630503764858595e+00,3.772293107869057849e+01
3.251697855154655770e+01,-3.594536843255213387e+00,3.770877192896574570e+01
3.250021493383139415e+01,-3.602613449819155100e+00,3.767847081748156057e+01
3.252916441942002734e+01,-3.601993688085469270e+00,3.769486146249638381e+01
3.251936872412497337e+01,-3.615893444743505825e+00,3.771302036368306432e+01
3.251259131060277952e+01,-3.609449497458709466e+00,3.770323732826470575e+01
3.253919472638538224e+01,-3.601553569876324357e+00,3.769429990790317220e+01
3.250617381888250179e+01,-3.627386806617270310e+00,3.771391430647467757e+01
3.251807894088157269e+01,-3.606518161327659566e+00,3.769101103196680214e+01
3.252891115793767796e+01,-3.617258003049051318e+00,3.769533151858672682e+01
3.253889275352556609e+01,-3.606029350226436669e+00,3.770713208167969555e+01
3.251709666769439622e+01,-3.605477453917901531e+00,3.770506565407615795e+01
3.250839864931852929e+01,-3.607145950295677306e+00,3.771199684094957405e+01
3.252641199099367952e+01,-3.597670899258391231e+00,3.768628427030971295e+01
3.254117614751996967e+01,-3.595907271313774078e+00,3.769496050783073571e+01
3.253397566128828089e+01,-3.613314345740822553e+00,3.769229419156290817e+01
3.252383586938199045e+01,-3.613320504371175357e+00,3.772192832992684686e+01
3.253999115524117514e+01,-3.613855700143503213e+00,3.770311518823461938e+01
3.251263561785570033e+01,-3.618922326889159269e+00,3.768560925253856198e+01
3.250569783391671308e+01,-3.612558303721538966e+00,3.772141403549484551e+01
3.252461734603151200e+01,-3.600856896339406976e+00,3.768242390345798043e+01
3.252704013550157214e+01,-3.596752577207530610e+00,3.771040967606433725e+01
3.252817371215192566e+01,-3.608588165381010349e+00,3.770127035882178745e+01
3.252173050622243267e+01,-3.597600045471551322e+00,3.769974542461251588e+01
3.250935623511261952e+01,-3.608521609409753861e+00,3.769635769974349415e+01
3.250400897492302477e+01,-3.602173489391497618e+00,3.769640161354084995e+01
3.251970686068138860e+01,-3.590362750775239586e+00,3.771442284337476281e+01
3.252044783395873395e+01,-3.616577486296765453e+00,3.769541739248181500e+01
3.250540811278913367e+01,-3.619893299863100378e+00,3.769673996671645710e+01
3.250167116047838078e+01,-3.626284087925576216e+00,3.769943270309193650e+01
3.253685113352641167e+01,-3.598942175761685736e+00,3.770741268442004213e+01
3.251859409637179965e+01,-3.620202408797736915e+00,3.770051162382336685e+01
3.252719581168648233e+01,-3.609779645359749711e+00,3.771450502351419232e+01
3.252107855411112780e+01,-3.610540608589588363e+00,3.769866659162261158e+01
3.252230020773869512e+01,-3.596185425681511560e+00,3.770750323064656584e+01
3.251381733544751285e+01,-3.598651599785224420e+00,3.767188738485920396e+01
3.251857982041223494e+01,-3.615863856713776414e+00,3.771506238766180985e+01
3.251939615450079657e+01,-3.601466263894361752e+00,3.770530125703848512e+01
3.253559161960788515e+01,-3.614983769754834153e+00,3.770133137529818868e+01
3.251786594458443602e+01,-3.624185740465492245e+00,3.772037706660898948e+01
3.253867266251394597e+01,-3.588290548976741601e+00,3.769711484338081675e+01
3.252025315412158335e+01,-3.599767330103217589e+00,3.771663819087886083e+01
3.253035775813645358e+01,-3.602199038197107406e+00,3.769815037893505405e+01
3.252303791318050941e+01,-3.619918726222497440e+00,3.771290316860815039e+01
3.253341353902764155e+01,-3.621004794078936051e+00,3.771651785770715293e+01
3.251800347156862614e+01,-3.614407523877874784e+00,3.769536214435687782e+01
3.251910884668579627e+01,-3.598120834593049988e+00,3.771335919702824668e+01
3.253202934825598902e+01,-3.604189575154567837e+00,3.771147606663164709e+01
3.251787553464922098e+01,-3.606815115247724357e+00,3.771455141989793702e+01
3.251688804184065873e+01,-3.611620966931775367e+00,3.770585158297649997e+01
3.251687778364370018e+01,-3.613753838181514411e+00,3.770737264736909822e+01
3.252326334955020570e+01,-3.600402301043221787e+00,3.772171278016266882e+01
3.252920332279595073e+01,-3.600113856092892917e+00,3.769070418604869133e+01
3.251839689856685567e+01,-3.608907314355901175e+00,3.771832307569555098e+01
3.251206270970175183e+01,-3.614509908350242107e+00,3.769476556598523587e+01
3.252875186331650781e+01,-3.597335297070100690e+00,3.769732410329116590e+01
3.253434528733176734e+01,-3.599771838567181526e+00,3.769783297908266917e+01
3.252210551714035347e+01,-3.610893203443673372e+00,3.771110837644394564e+01
3.250941907992737612e+01,-3.598644797967873732e+00,3.768842528118397439e+01
3.251100764927884512e+01,-3.615956596254248812e+00,3.769964075080613242e+01
3.251768843053694980e+01,-3.591989580957871464e+00,3.769906613310288890e+01
3.250871164977133532e+01,-3.618837430441176117e+00,3.768766403521426156e+01
3.253141661658445116e+01,-3.612656894654346473e+00,3.768558941768297643e+01
3.250312665682038471e+01,-3.593775208877425520e+00,3.770284532742253703e+01
3.253125675694945329e+01,-3.591465444334201784e+00,3.769755634548217671e+01
3.253398350728706134e+01,-3.612373591461320199e+00,3.769256066176632913e+01
3.252270867442221203e+01,-3.613451002947372093e+00,3.770229285399071983e+01
3.252494222385837475e+01,-3.605621600066665433e+00,3.769893791718774168e+01
3.252408590236009900e+01,-3.606937444827573280e+00,3.770883667116120108e+01
3.252225633981604602e+01,-3.612771174951593611e+00,3.770469180069823523e+01
3.251339730429099717e+01,-3.595143208434599558e+00,3.770316284226107229e+01
3.250443862147660923e+01,-3.619038451066888928e+00,3.769868895405095088e+01
3.252608569780463910e+01,-3.607676710619380778e+00,3.769267871837836736e+01
3.250279505874240016e+01,-3.611412675514369841e+00,3.770605210601674884e+01
3.251599753241303858e+01,-3.616864466529931654e+00,3.770298477789385316e+01
3.251876697663316662e+01,-3.605993302750914342e+00,3.770915400079757518e+01
3.250868806525457444e+01,-3.601439914260380792e+00,3.769217046533700000e+01
3.252301338487617954e+01,-3.618849652014043183e+00,3.770130751073467223e+01
3.252123970044485901e+01,-3.605637593697806231e+00,3.770453314818718837e+01
3.250187092699243863e+01,-3.607393777304674476e+00,3.769594793703799951e+01
3.252968007396030714e+01,-3.605620987058763660e+00,3.768668016821141009e+01
