ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-7.728475721927989019e-04,-9.794826274996722759e+00
0.000000000000000000e+00,-7.728475916598967575e-04,-9.794826275728949483e+00
0.000000000000000000e+00,-7.728476111269948299e-04,-9.794826276461172654e+00
0.000000000000000000e+00,-7.728476305940922518e-04,-9.794826277193397601e+00
0.000000000000000000e+00,-7.728476500611895653e-04,-9.794826277925618996e+00
0.000000000000000000e+00,-7.728476695282868788e-04,-9.794826278657847496e+00
0.000000000000000000e+00,-7.728476889953838670e-04,-9.794826279390070667e+00
0.000000000000000000e+00,-7.728477084624805300e-04,-9.794826280122293838e+00
0.000000000000000000e+00,-7.728477279295771930e-04,-9.794826280854518785e+00
0.000000000000000000e+00,-7.728477473966737475e-04,-9.794826281586745509e+00
0.000000000000000000e+00,-7.728477668637698684e-04,-9.794826282318970456e+00
0.000000000000000000e+00,-7.728477863308659893e-04,-9.794826283051191851e+00
0.000000000000000000e+00,-7.728478057979617849e-04,-9.794826283783416798e+00
0.000000000000000000e+00,-7.728478252650575805e-04,-9.794826284515643522e+00
0.000000000000000000e+00,-7.728478447321528340e-04,-9.794826285247866693e+00
0.000000000000000000e+00,-7.728478641992483043e-04,-9.794826285980091640e+00
0.000000000000000000e+00,-7.728478836663433410e-04,-9.794826286712314811e+00
0.000000000000000000e+00,-7.728479031334380524e-04,-9.794826287444543311e+00
0.000000000000000000e+00,-7.728479226005328722e-04,-9.794826288176764706e+00
0.000000000000000000e+00,-7.728479420676273668e-04,-9.794826288908989653e+00
0.000000000000000000e+00,-7.728479615347215361e-04,-9.794826289641212824e+00
0.000000000000000000e+00,-7.728479810018157054e-04,-9.794826290373439548e+00
0.000000000000000000e+00,-7.728480004689094410e-04,-9.794826291105664495e+00
0.000000000000000000e+00,-7.728480199360033935e-04,-9.794826291837887666e+00
0.000000000000000000e+00,-7.728480394030968039e-04,-9.794826292570114390e+00
0.000000000000000000e+00,-7.728480588701902142e-04,-9.794826293302339337e+00
0.000000000000000000e+00,-7.728480783372830825e-04,-9.794826294034562508e+00
0.000000000000000000e+00,-7.728480978043762760e-04,-9.794826294766787456e+00
0.000000000000000000e+00,-7.728481172714688190e-04,-9.794826295499014179e+00
0.000000000000000000e+00,-7.728481367385614705e-04,-9.794826296231239127e+00
0.000000000000000000e+00,-7.728481562056539050e-04,-9.794826296963460521e+00
0.000000000000000000e+00,-7.728481756727459059e-04,-9.794826297695685469e+00
0.000000000000000000e+00,-7.728481951398379068e-04,-9.794826298427913969e+00
